,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
0,0.03,-0.09,1.16,1.17,1.29,1.98,0.3,1.0
1,-0.01,-0.04,1.13,1.13,-1.39,1.11,-5.81,1.0
2,-0.0,-0.02,1.14,1.14,-0.94,-2.33,-21.16,1.0
3,-0.09,-0.03,1.18,1.19,5.53,-9.01,-28.27,1.0
4,-0.06,-0.01,1.14,1.14,3.73,0.27,-14.21,1.0
5,0.02,0.04,1.09,1.1,-5.78,19.06,-1.33,1.0
6,0.01,-0.01,1.08,1.08,2.47,26.37,9.08,1.0
7,-0.01,-0.06,1.06,1.06,20.54,23.03,22.1,1.0
8,0.06,-0.02,1.04,1.04,18.11,14.76,26.17,1.0
9,0.08,-0.01,1.07,1.07,3.38,16.82,29.17,1.0
10,0.04,0.05,0.99,0.99,6.14,-6.77,22.67,1.0
11,0.09,0.05,1.03,1.04,-5.09,-5.45,2.73,1.0
12,-0.1,-0.04,1.01,1.01,-10.64,1.51,5.02,1.0
13,-0.08,-0.0,1.0,1.0,-20.67,-7.47,-2.76,1.0
14,0.06,0.02,1.09,1.09,-21.49,-0.48,-7.01,1.0
15,-0.04,0.03,1.03,1.03,-2.76,8.01,0.38,1.0
16,-0.02,0.08,1.0,1.01,9.54,-5.58,-14.25,1.0
17,0.09,-0.04,0.98,0.98,-7.72,0.23,-13.59,1.0
18,0.04,-0.1,0.93,0.94,-34.8,-2.26,19.86,1.0
19,-0.16,-0.08,0.99,1.0,-46.59,-12.72,40.95,1.0
20,0.13,0.19,1.04,1.06,-51.6,-20.12,26.72,1.0
21,0.04,0.13,1.11,1.12,-60.14,-3.94,4.78,1.0
22,-0.09,0.04,0.99,1.0,-66.72,33.84,-30.31,1.0
23,0.28,-0.02,0.9,0.94,-76.68,8.65,-15.83,1.0
24,0.54,-0.05,0.92,1.07,-115.24,2.04,-11.76,1.0
25,0.15,-0.06,0.91,0.92,-95.46,-0.98,2.28,1.0
26,0.34,-0.43,0.7,0.89,80.21,177.77,-126.08,7.0
27,0.6,-0.45,0.6,0.96,-27.61,124.31,-99.17,7.0
28,0.86,-0.41,0.28,0.99,-175.54,57.43,-45.4,7.0
29,0.35,0.16,0.93,1.01,-252.05,248.54,58.33,7.0
30,0.66,-0.65,1.13,1.46,-187.04,-61.23,-40.13,7.0
31,1.13,0.01,0.64,1.3,98.46,-43.1,-43.69,7.0
32,0.9,-0.09,-0.12,0.91,7.15,8.5,38.17,7.0
33,0.88,0.12,-0.0,0.89,-0.21,0.43,0.59,7.0
34,0.88,0.13,0.0,0.89,-2.95,-1.73,0.3,7.0
35,0.89,0.12,0.01,0.89,2.95,2.7,-1.21,7.0
36,0.87,0.14,0.0,0.88,-2.48,-1.2,0.38,7.0
37,0.88,0.13,0.0,0.89,2.22,1.41,0.34,7.0
38,0.88,0.12,0.0,0.89,0.77,0.83,-0.77,7.0
39,0.88,0.12,0.0,0.89,-0.13,0.2,-0.65,7.0
40,0.88,0.12,0.0,0.89,-0.16,0.15,-0.68,7.0
41,0.88,0.12,0.0,0.89,-0.16,0.21,-0.65,7.0
42,0.88,0.12,0.0,0.89,-0.13,0.18,-0.68,7.0
43,0.88,0.12,0.0,0.89,-0.16,0.16,-0.67,5.0
44,0.88,0.12,0.0,0.89,-0.18,0.17,-0.71,5.0
45,0.88,0.12,0.0,0.89,-0.17,0.19,-0.65,5.0
46,0.88,0.12,0.0,0.89,-0.16,0.18,-0.7,5.0
47,0.88,0.12,0.0,0.89,-0.17,0.21,-0.69,5.0
48,0.88,0.12,0.0,0.89,-0.17,0.18,-0.69,5.0
49,0.88,0.12,0.0,0.89,-0.17,0.21,-0.65,5.0
50,0.88,0.12,0.0,0.89,-0.13,0.17,-0.68,5.0
51,0.88,0.12,0.0,0.89,-0.15,0.18,-0.67,5.0
52,0.88,0.12,0.0,0.89,-0.25,0.15,-0.61,5.0
53,0.88,0.12,0.0,0.89,-0.13,0.2,-0.67,5.0
54,0.88,0.12,0.0,0.89,-0.26,0.2,-0.46,5.0
55,0.88,0.14,0.0,0.89,-1.61,-0.96,0.22,5.0
56,0.89,0.11,-0.0,0.89,0.05,0.13,3.87,6.0
57,0.88,0.13,0.0,0.89,0.23,0.49,-1.12,6.0
58,0.88,0.12,0.0,0.89,-0.15,0.18,-0.7,6.0
59,0.88,0.12,0.01,0.89,0.63,-1.11,-0.48,6.0
60,1.04,-0.12,-0.08,1.05,2.58,-4.0,12.46,6.0
61,0.73,0.23,-0.32,0.83,9.65,-34.39,32.88,6.0
62,0.8,0.13,-0.29,0.86,11.71,-87.14,10.31,6.0
63,0.69,0.14,0.02,0.7,12.71,-122.76,10.89,6.0
64,0.52,0.09,0.32,0.62,11.91,-119.67,4.68,6.0
65,0.33,0.09,0.47,0.58,10.15,-108.51,3.26,6.0
66,0.48,0.05,0.63,0.79,10.74,-96.25,-6.8,6.0
67,-0.17,0.05,0.98,0.99,10.62,-90.73,-7.66,6.0
68,0.03,0.06,1.16,1.16,8.76,-56.91,-1.03,6.0
69,0.01,-0.0,1.14,1.14,3.23,-24.17,2.49,6.0
70,-0.0,0.01,1.09,1.09,0.57,-9.16,-1.76,6.0
71,-0.0,0.03,1.08,1.08,0.4,-3.14,-0.44,6.0
72,-0.0,0.03,1.08,1.08,0.04,2.9,-0.25,6.0
