,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
0,0.03,-0.1,1.1,1.11,-0.27,4.24,5.49,1.0
1,0.03,-0.07,1.1,1.1,4.57,3.22,-0.55,1.0
2,0.04,-0.03,1.12,1.12,-4.76,2.75,-11.5,1.0
3,0.07,-0.02,1.12,1.12,-2.69,3.61,-20.28,1.0
4,0.04,-0.04,1.1,1.1,5.76,3.35,-23.04,1.0
5,0.04,-0.06,1.07,1.07,-0.68,-3.57,-24.55,1.0
6,-0.0,-0.11,1.08,1.09,-10.74,-18.45,-22.91,1.0
7,-0.04,-0.13,1.16,1.17,-7.36,-18.58,-18.1,1.0
8,-0.04,-0.19,1.16,1.17,1.37,-10.13,-6.58,1.0
9,0.08,-0.14,1.13,1.15,13.79,3.49,9.71,1.0
10,-0.02,-0.15,1.11,1.12,0.22,-0.64,24.07,1.0
11,-0.06,-0.16,1.17,1.19,-8.12,5.59,32.07,1.0
12,0.13,-0.06,1.17,1.18,-22.64,13.61,29.15,1.0
13,-0.0,-0.13,1.04,1.05,-14.63,2.92,23.16,1.0
14,0.04,-0.15,1.17,1.18,-14.79,-2.68,22.99,1.0
15,0.2,0.02,1.23,1.25,4.73,3.51,11.94,1.0
16,0.1,-0.09,1.07,1.08,7.31,-5.21,9.36,1.0
17,0.01,-0.11,1.08,1.08,-20.51,-6.48,10.61,1.0
18,0.18,-0.01,1.18,1.19,-20.84,3.22,5.86,1.0
19,0.05,-0.06,1.1,1.1,-16.43,-5.72,-1.39,1.0
20,0.14,-0.13,1.16,1.18,-18.94,-7.54,1.55,1.0
21,0.06,-0.17,1.08,1.1,0.67,-7.44,12.85,1.0
22,0.06,-0.14,1.08,1.1,-13.6,-2.86,16.56,1.0
23,0.13,-0.1,1.07,1.08,-41.0,-8.3,10.06,1.0
24,0.02,-0.21,1.05,1.07,-40.93,-14.32,24.62,1.0
25,0.01,-0.17,1.15,1.17,-34.28,-1.0,13.16,1.0
26,0.03,-0.21,1.06,1.08,-15.57,22.47,-1.94,1.0
27,0.01,-0.14,1.06,1.07,-64.52,66.17,-24.92,1.0
28,-0.45,-0.02,1.36,1.43,-68.64,62.5,-11.75,1.0
29,0.13,-0.13,0.8,0.82,-102.91,98.23,-18.66,1.0
30,0.41,0.26,0.34,0.59,-116.33,127.2,2.17,1.0
31,0.4,-0.06,0.2,0.45,-35.04,125.41,-41.71,1.0
32,0.63,-0.15,0.16,0.66,-29.92,135.53,-18.1,1.0
33,1.05,0.14,0.51,1.17,-42.86,215.09,-5.46,7.0
34,0.94,0.09,-0.25,0.98,-1.66,10.15,0.34,7.0
35,0.9,0.09,-0.11,0.91,-0.28,1.32,-0.01,7.0
36,0.89,0.09,-0.11,0.9,-0.25,1.03,0.01,7.0
37,0.89,0.08,-0.11,0.9,-0.22,1.05,-0.03,7.0
38,0.9,0.08,-0.11,0.91,-0.6,0.78,-3.34,7.0
39,0.89,0.08,-0.11,0.9,-0.32,0.62,0.0,7.0
40,0.89,0.09,-0.11,0.9,-0.57,0.73,-0.03,7.0
41,0.89,0.08,-0.11,0.9,-0.17,1.05,-0.02,7.0
42,0.89,0.09,-0.11,0.9,-0.97,0.63,0.1,7.0
43,0.89,0.09,-0.11,0.9,-0.35,0.82,-0.04,7.0
44,0.89,0.09,-0.11,0.9,0.44,1.51,-0.18,7.0
45,0.89,0.08,-0.11,0.9,-0.05,1.22,-0.08,7.0
46,0.89,0.08,-0.11,0.9,-0.15,1.05,-0.06,7.0
47,0.89,0.08,-0.11,0.9,-0.22,1.09,-0.04,7.0
48,0.89,0.09,-0.11,0.9,-0.22,1.04,-0.03,7.0
49,0.89,0.08,-0.11,0.9,-0.24,1.04,-0.02,5.0
50,0.89,0.08,-0.11,0.9,-0.22,1.07,-0.03,5.0
51,0.89,0.09,-0.11,0.9,-0.22,1.03,-0.04,5.0
52,0.89,0.09,-0.11,0.9,-0.21,1.0,-0.01,5.0
53,0.89,0.08,-0.11,0.9,-0.19,1.05,-0.04,5.0
54,0.89,0.09,-0.11,0.9,-0.21,1.01,-0.02,5.0
55,0.89,0.08,-0.11,0.9,-0.24,1.07,-0.02,5.0
56,0.89,0.09,-0.11,0.9,-0.27,1.04,-0.01,5.0
57,0.89,0.08,-0.11,0.9,-0.22,1.08,-0.01,5.0
58,0.89,0.09,-0.11,0.9,-0.15,0.95,0.09,5.0
59,0.89,0.08,-0.11,0.9,-0.11,0.86,0.05,5.0
60,0.89,0.08,-0.12,0.9,1.05,0.26,-0.17,6.0
61,0.88,0.11,-0.13,0.9,-2.11,-4.72,-0.46,6.0
62,0.87,0.05,-0.21,0.9,1.42,-9.56,-3.97,6.0
63,0.84,0.11,-0.05,0.85,2.86,-12.68,-0.17,6.0
64,0.82,0.08,-0.29,0.87,6.65,-31.66,0.94,6.0
65,0.77,0.05,-0.24,0.8,10.68,-54.8,-2.44,6.0
66,0.67,0.02,-0.15,0.69,13.85,-73.27,-2.89,6.0
67,0.56,0.0,0.01,0.56,16.06,-84.26,-1.14,6.0
68,0.42,-0.01,0.16,0.45,17.13,-82.54,0.53,6.0
69,0.31,-0.04,0.27,0.41,14.55,-82.41,0.95,6.0
70,0.22,-0.06,0.44,0.5,17.05,-80.7,4.42,6.0
71,0.14,-0.06,0.63,0.65,15.29,-71.14,4.84,6.0
