,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
0,0.0,0.01,1.1,1.1,0.05,2.4,1.08,1.0
1,0.0,0.02,1.07,1.07,3.13,1.27,1.44,1.0
2,-0.01,0.03,1.09,1.09,0.69,-2.81,0.36,1.0
3,-0.0,0.04,1.1,1.1,0.7,-3.14,-2.8,1.0
4,0.0,0.03,1.11,1.11,0.17,-2.67,-5.7,1.0
5,-0.04,0.03,1.11,1.11,-2.16,-3.77,-8.29,1.0
6,-0.14,0.08,1.03,1.04,-19.06,-9.02,-19.27,1.0
7,-0.04,0.14,1.11,1.12,14.11,-24.8,-20.43,1.0
8,-0.06,0.13,1.06,1.07,17.64,15.39,-17.97,1.0
9,0.02,0.09,1.04,1.04,5.85,22.82,-7.03,1.0
10,0.07,0.05,1.05,1.06,-7.18,20.23,7.0,1.0
11,0.05,0.03,1.03,1.04,-2.36,22.35,21.82,1.0
12,-0.02,0.06,1.06,1.07,-7.17,22.33,16.36,1.0
13,-0.0,0.06,1.06,1.07,7.72,18.09,13.06,1.0
14,-0.04,0.06,0.99,0.99,12.7,-1.09,5.07,1.0
15,-0.03,0.03,1.0,1.01,-0.82,-10.4,-10.65,1.0
16,-0.01,0.03,0.97,0.97,-6.35,-11.31,-9.99,1.0
17,-0.08,-0.0,1.02,1.02,-5.28,1.11,-5.56,1.0
18,0.05,0.06,0.99,0.99,-14.5,-0.58,-3.72,1.0
19,-0.02,0.03,1.01,1.01,-16.91,3.74,1.84,1.0
20,-0.12,0.01,0.97,0.98,-3.55,-2.94,7.96,1.0
21,0.08,0.01,0.96,0.96,0.88,3.84,4.0,1.0
22,0.05,-0.04,0.92,0.92,-12.56,1.42,10.94,1.0
23,-0.06,-0.06,0.98,0.98,-16.64,6.55,32.36,1.0
24,0.06,0.01,0.94,0.94,-11.95,-8.83,24.01,1.0
25,0.07,0.04,0.97,0.98,-21.57,6.55,-3.08,1.0
26,-0.12,0.12,0.92,0.94,-24.39,23.93,9.31,1.0
27,0.28,0.08,0.86,0.91,-78.92,6.49,-24.96,1.0
28,0.41,-0.07,0.89,0.99,-115.12,3.26,-15.53,1.0
29,0.16,-0.14,0.95,0.97,-160.76,15.43,2.61,1.0
30,0.19,-0.11,0.74,0.78,26.19,149.38,-166.65,1.0
31,0.35,-0.31,0.6,0.76,-16.75,121.14,-116.39,7.0
32,0.77,-0.35,0.21,0.87,-147.07,72.59,-73.67,7.0
33,0.72,0.15,1.05,1.28,-243.62,237.79,37.37,7.0
34,1.55,-0.76,1.29,2.16,-198.49,19.9,-78.06,7.0
35,0.93,0.48,0.91,1.39,220.71,83.73,11.38,7.0
36,0.87,0.09,-0.18,0.89,10.03,-4.6,8.59,7.0
37,0.88,0.12,0.0,0.89,0.16,-0.02,-0.44,7.0
38,0.88,0.12,0.0,0.89,-0.18,0.04,-0.41,7.0
39,0.82,0.2,0.0,0.85,-3.71,-3.02,12.94,7.0
40,0.94,0.0,0.0,0.94,4.01,1.63,35.42,7.0
41,0.88,0.12,0.01,0.89,3.38,3.0,-0.84,7.0
42,0.88,0.12,0.0,0.89,-0.02,0.29,-0.66,7.0
43,0.88,0.12,0.0,0.89,-0.16,0.18,-0.67,7.0
44,0.88,0.12,0.0,0.89,-0.14,0.18,-0.68,7.0
45,0.88,0.12,0.0,0.89,-0.17,0.14,-0.69,7.0
46,0.88,0.12,0.0,0.89,-0.16,0.18,-0.71,5.0
47,0.88,0.12,0.0,0.89,-0.17,0.14,-0.68,5.0
48,0.88,0.12,0.0,0.89,-0.13,0.19,-0.65,5.0
49,0.88,0.12,0.0,0.89,-0.15,0.15,-0.63,5.0
50,0.88,0.12,0.0,0.89,-0.17,0.2,-0.66,5.0
51,0.88,0.12,0.0,0.89,-0.15,0.21,-0.67,5.0
52,0.88,0.12,0.0,0.89,-0.17,0.21,-0.68,5.0
53,0.88,0.12,0.0,0.89,-0.24,0.17,-0.65,5.0
54,0.88,0.12,0.0,0.89,-0.22,0.14,-0.65,5.0
55,0.87,0.12,0.0,0.88,-2.27,-1.46,0.36,5.0
56,0.87,0.13,0.0,0.88,-0.52,-0.04,-0.42,5.0
57,0.88,0.12,0.01,0.89,2.72,2.44,-1.12,6.0
58,0.88,0.12,0.0,0.89,-0.07,0.27,-0.68,6.0
59,0.88,0.12,0.0,0.89,-0.15,0.18,-0.68,6.0
60,0.88,0.12,-0.0,0.89,0.1,-0.22,-0.6,6.0
61,0.88,0.11,-0.01,0.89,0.19,-2.0,-0.15,6.0
62,0.88,-0.01,-0.13,0.89,-0.33,-9.75,21.7,6.0
63,0.82,0.25,-0.15,0.87,-1.1,-33.39,10.47,6.0
64,0.83,0.11,-0.35,0.91,-6.39,-102.8,15.43,6.0
65,0.73,0.18,0.03,0.75,-10.72,-139.52,8.7,6.0
66,0.5,0.18,0.41,0.67,-11.24,-138.05,5.16,6.0
67,0.39,0.18,0.68,0.8,-7.65,-116.49,28.3,6.0
68,0.09,0.33,0.92,0.98,-13.17,-87.75,21.15,6.0
69,0.06,0.42,1.1,1.18,-6.94,-43.17,0.36,6.0
70,0.0,0.31,0.98,1.03,-2.87,-15.95,1.4,6.0
71,0.01,0.38,0.96,1.03,-0.69,-2.65,-2.49,6.0
72,-0.0,0.32,0.9,0.95,0.18,2.44,0.36,6.0
73,0.01,0.35,0.95,1.01,0.72,5.98,-1.5,6.0
