,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
32,-0.0,-0.04,1.02,1.02,-9.9,-8.67,-12.83,1.0
33,0.03,-0.02,1.01,1.01,-18.72,-13.27,-6.06,1.0
34,-0.01,-0.05,1.11,1.11,-17.1,-9.17,4.07,1.0
35,-0.01,-0.06,1.08,1.08,-10.69,-6.45,9.34,1.0
36,-0.04,-0.04,1.07,1.07,-12.78,-1.27,2.47,1.0
37,0.07,-0.05,1.09,1.09,-5.5,-10.19,5.47,1.0
38,0.11,-0.01,1.08,1.08,8.09,-5.22,7.97,1.0
39,0.0,-0.02,1.09,1.09,16.92,-7.32,9.15,1.0
40,-0.06,0.05,1.02,1.02,12.58,-13.04,-21.39,1.0
41,-0.06,0.03,1.1,1.1,8.68,-25.1,-48.33,1.0
42,0.04,0.05,1.12,1.13,18.53,-8.09,-41.62,1.0
43,0.01,-0.18,1.21,1.22,72.98,27.85,-7.64,1.0
44,0.03,-0.17,1.26,1.27,38.44,89.69,19.32,1.0
45,-0.14,-0.14,1.17,1.18,32.63,123.97,31.32,1.0
46,0.08,-0.1,1.07,1.07,9.01,50.74,65.11,1.0
47,0.04,-0.04,1.07,1.07,87.02,91.29,158.07,1.0
48,0.81,0.09,0.76,1.11,140.04,155.79,164.69,1.0
49,0.91,0.13,0.1,0.93,247.94,72.76,89.88,7.0
50,0.51,0.12,-0.94,1.07,23.45,86.58,-3.98,7.0
51,0.96,0.22,0.71,1.22,-31.44,119.26,-3.34,7.0
52,1.48,0.11,-0.45,1.55,-94.01,-3.2,-19.99,7.0
53,0.91,0.06,-0.39,0.99,3.34,-0.42,2.38,7.0
54,0.9,0.12,-0.01,0.91,0.8,0.79,-0.79,7.0
55,0.9,0.13,0.0,0.91,-0.1,0.21,-0.73,7.0
56,0.9,0.13,0.0,0.91,-0.17,0.18,-0.72,7.0
57,0.9,0.13,0.0,0.91,-0.2,0.16,-0.72,7.0
58,0.9,0.13,0.0,0.91,-0.17,0.19,-0.73,7.0
59,0.9,0.13,0.0,0.91,-0.16,0.14,-0.7,7.0
60,0.9,0.13,-0.01,0.9,-7.67,-4.14,0.43,7.0
61,0.9,0.13,0.0,0.91,-4.05,-2.3,0.11,7.0
62,0.89,0.14,-0.02,0.9,0.8,0.28,-0.25,7.0
63,0.89,0.15,-0.0,0.9,12.06,4.71,-2.64,7.0
64,0.89,0.14,-0.0,0.9,1.39,0.94,-0.9,7.0
65,0.9,0.13,-0.0,0.91,-0.18,0.27,-0.76,7.0
66,0.89,0.13,-0.0,0.9,-0.17,0.24,-0.73,7.0
67,0.89,0.14,0.0,0.9,-0.25,0.11,-0.68,7.0
68,0.89,0.14,0.0,0.9,-0.21,0.12,-0.7,7.0
69,0.89,0.14,0.0,0.9,-0.1,0.17,-0.67,5.0
70,0.89,0.14,0.0,0.9,-0.1,0.18,-0.71,5.0
71,0.9,0.14,0.0,0.91,-0.15,0.18,-0.71,5.0
72,0.89,0.14,0.0,0.9,-0.12,0.22,-0.73,5.0
73,0.89,0.14,0.0,0.9,-0.18,0.17,-0.7,5.0
74,0.89,0.14,0.0,0.9,-0.13,0.22,-0.69,5.0
75,0.89,0.14,0.0,0.9,-0.1,0.26,-0.69,5.0
76,0.9,0.14,0.0,0.91,-0.07,0.32,-0.71,5.0
77,0.89,0.13,0.0,0.9,-0.67,-0.11,-0.6,5.0
78,0.9,0.13,-0.0,0.91,-0.81,-0.26,-0.62,5.0
79,0.89,0.14,-0.0,0.9,-2.06,-0.73,-0.36,5.0
80,0.89,0.15,0.03,0.9,-3.07,-1.13,-0.32,5.0
81,0.89,0.15,-0.01,0.9,-3.54,-1.4,-0.32,6.0
82,0.88,0.16,-0.03,0.9,-9.59,-3.72,0.14,6.0
83,0.89,0.2,-0.02,0.91,-19.11,-6.87,1.4,6.0
84,0.85,0.2,-0.14,0.88,-11.85,-15.93,0.17,6.0
85,0.8,0.27,-0.03,0.85,-11.41,-27.87,2.44,6.0
86,0.76,0.25,-0.02,0.81,14.52,-43.04,-3.84,6.0
87,0.69,0.21,-0.05,0.72,4.81,-54.2,-2.65,6.0
88,0.61,0.24,0.03,0.66,4.43,-67.67,-3.66,6.0
89,0.5,0.22,0.1,0.56,17.62,-81.62,-6.94,6.0
90,0.4,0.19,0.26,0.51,19.71,-91.58,-8.05,6.0
91,0.28,0.17,0.48,0.58,18.94,-91.1,-10.82,6.0
92,0.17,0.13,0.67,0.7,14.48,-79.41,-16.57,6.0
