,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
0,0.01,-0.01,0.99,0.99,1.92,-1.36,-4.57,1.0
1,0.01,-0.0,1.0,1.0,2.34,-0.04,-7.78,1.0
2,-0.02,0.0,1.0,1.0,8.57,-2.2,-19.38,1.0
3,0.0,-0.01,1.01,1.01,8.4,-8.68,-40.49,1.0
4,-0.06,-0.1,1.03,1.03,11.56,-8.13,-34.89,1.0
5,-0.05,-0.03,0.99,0.99,-19.85,11.52,-16.86,1.0
6,-0.08,-0.06,0.93,0.94,-50.44,8.0,-12.32,1.0
7,-0.18,-0.15,0.95,0.98,-40.68,0.83,3.74,1.0
8,0.04,-0.05,0.98,0.98,-15.59,0.77,23.15,1.0
9,0.14,0.07,0.99,1.0,17.08,12.63,12.59,1.0
10,0.06,-0.04,0.98,0.98,27.0,8.99,5.79,1.0
11,-0.11,-0.15,1.01,1.02,37.69,7.64,24.44,1.0
12,0.14,-0.08,0.97,0.99,78.31,18.36,29.8,1.0
13,0.12,-0.04,0.9,0.91,27.98,27.6,7.81,1.0
14,-0.11,-0.15,0.93,0.94,4.25,-0.56,10.86,1.0
15,-0.05,-0.09,0.99,1.0,-5.96,-10.6,20.7,1.0
16,0.18,0.07,0.93,0.95,-5.83,0.34,16.63,1.0
17,0.04,-0.04,0.95,0.95,34.4,-4.09,-9.36,1.0
18,-0.2,-0.09,1.05,1.07,29.8,-0.25,4.42,1.0
19,0.13,0.01,0.91,0.92,14.19,13.64,6.52,1.0
20,0.18,-0.06,0.87,0.89,-34.45,-11.33,0.39,1.0
21,-0.06,-0.15,0.91,0.92,-34.14,-41.61,35.85,1.0
22,0.1,0.02,0.94,0.95,-60.53,-28.31,37.78,1.0
23,0.27,0.09,0.98,1.02,-31.13,-6.77,12.92,1.0
24,-0.02,-0.07,0.97,0.98,-48.31,6.72,-5.17,1.0
25,-0.01,-0.08,1.0,1.0,-92.25,-5.74,2.0,1.0
26,0.02,-0.01,1.09,1.09,-101.27,-16.64,8.15,1.0
27,-0.08,0.07,1.09,1.1,-72.97,1.16,2.89,1.0
28,0.06,0.16,0.86,0.88,-93.22,1.82,-14.34,1.0
29,0.13,0.11,1.08,1.09,-151.33,11.56,-22.83,1.0
30,-1.03,0.53,1.19,1.66,-158.64,112.4,-31.9,1.0
31,-0.13,-0.35,0.51,0.63,-20.06,92.96,-36.78,1.0
32,0.36,0.03,0.67,0.76,-36.82,131.18,-7.25,1.0
33,0.94,0.17,0.9,1.31,-35.87,215.55,-6.65,7.0
34,1.52,0.17,-0.94,1.79,-13.36,115.78,22.59,7.0
35,0.92,0.13,-0.05,0.93,-0.5,3.95,0.72,7.0
36,0.88,0.13,0.0,0.89,-0.13,0.23,-0.65,7.0
37,0.88,0.13,0.0,0.89,-0.14,0.2,-0.7,7.0
38,0.88,0.13,0.0,0.89,-0.46,0.42,-0.71,7.0
39,0.88,0.13,0.01,0.89,-0.49,-0.46,-0.33,7.0
40,0.88,0.12,0.0,0.89,0.06,0.81,-0.53,7.0
41,0.88,0.13,0.0,0.89,-0.55,0.06,-0.71,7.0
42,0.88,0.13,0.0,0.89,-0.41,0.12,-0.66,7.0
43,0.88,0.13,0.0,0.89,-0.17,0.2,-0.71,7.0
44,0.88,0.13,0.0,0.89,-0.14,0.21,-0.71,7.0
45,0.88,0.13,0.0,0.89,-0.13,0.21,-0.7,7.0
46,0.88,0.13,0.0,0.89,-0.1,0.21,-0.7,5.0
47,0.88,0.13,0.0,0.89,-0.05,0.21,-0.67,5.0
48,0.88,0.13,0.0,0.89,0.03,0.18,-0.76,5.0
49,0.88,0.13,0.01,0.89,0.63,0.23,-0.79,5.0
50,0.88,0.13,0.0,0.89,-0.06,0.15,-0.69,5.0
51,0.88,0.13,0.0,0.89,-0.02,0.23,-0.53,5.0
52,0.88,0.13,0.0,0.89,-0.26,-0.58,-2.73,5.0
53,0.88,0.12,0.0,0.89,-0.3,0.33,-3.18,5.0
54,0.88,0.12,0.0,0.89,0.28,0.24,-0.73,5.0
55,0.88,0.12,0.0,0.89,0.35,-0.21,-1.08,5.0
56,0.88,0.11,-0.02,0.88,0.52,-1.3,-0.81,5.0
57,0.89,0.09,-0.04,0.89,1.07,-3.28,0.91,5.0
58,0.87,0.03,-0.09,0.88,5.92,-15.07,13.66,5.0
59,0.81,0.04,-0.22,0.84,10.74,-35.67,25.34,6.0
60,0.74,0.13,-0.2,0.78,16.37,-73.77,21.6,6.0
61,0.66,0.14,-0.02,0.67,16.51,-107.36,6.44,6.0
62,0.51,0.09,0.3,0.6,18.02,-116.23,6.63,6.0
63,0.33,0.05,0.5,0.6,15.52,-102.17,3.84,6.0
64,0.13,0.04,0.68,0.7,12.67,-83.89,-0.22,6.0
65,0.09,0.04,0.82,0.83,9.39,-62.83,1.54,6.0
66,0.04,0.03,0.89,0.89,6.11,-44.06,-2.56,6.0
