,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
0,0.02,-0.06,1.16,1.16,-2.32,-0.95,-3.13,1.0
1,0.03,-0.06,1.16,1.16,-1.9,-1.57,-4.53,1.0
2,0.03,-0.07,1.16,1.16,1.31,1.06,-3.91,1.0
3,0.03,-0.07,1.17,1.17,3.43,3.11,-2.08,1.0
4,0.03,-0.07,1.17,1.18,2.91,1.49,-5.72,1.0
5,0.02,-0.08,1.18,1.19,-0.67,-4.86,-8.0,1.0
6,0.03,-0.07,1.19,1.19,4.16,-5.05,-6.97,1.0
7,0.05,-0.02,1.18,1.18,-0.54,-1.51,-13.04,1.0
8,0.08,-0.02,1.18,1.18,-5.37,-4.18,-18.41,1.0
9,0.05,-0.04,1.18,1.18,-8.57,-5.31,-14.57,1.0
10,0.05,-0.04,1.23,1.23,-15.77,-0.02,-10.99,1.0
11,-0.03,-0.04,1.23,1.23,-9.05,-0.41,-11.52,1.0
12,-0.07,-0.07,1.27,1.27,-3.27,6.27,-10.13,1.0
13,-0.07,-0.1,1.22,1.22,9.67,6.75,-4.08,1.0
14,0.03,-0.11,1.23,1.24,17.47,-10.24,9.38,1.0
15,-0.08,-0.1,1.22,1.23,9.25,-17.09,29.37,1.0
16,-0.05,-0.07,1.18,1.18,-20.35,-5.84,29.12,1.0
17,0.11,-0.02,1.24,1.24,-19.48,-0.03,23.54,1.0
18,-0.0,-0.08,1.19,1.19,1.6,-16.59,16.41,1.0
19,0.02,-0.05,1.24,1.24,-2.0,-8.56,11.22,1.0
20,0.16,-0.03,1.25,1.26,3.42,-0.15,4.22,1.0
21,0.06,-0.05,1.16,1.16,-4.22,0.73,12.37,1.0
22,0.17,0.04,1.28,1.3,-27.17,-2.2,6.23,1.0
23,-0.05,-0.03,1.18,1.19,-14.38,-11.5,-2.0,1.0
24,-0.0,-0.06,1.3,1.3,-18.42,-6.9,2.84,1.0
25,0.06,0.01,1.34,1.34,3.16,1.38,1.23,1.0
26,0.09,-0.03,1.26,1.27,5.92,-3.4,14.31,1.0
27,0.03,-0.03,1.14,1.15,-25.04,-7.84,15.12,1.0
28,0.15,0.03,1.23,1.24,-17.55,-3.65,0.75,1.0
29,0.07,-0.04,1.18,1.18,-11.82,-11.38,8.32,1.0
30,-0.04,-0.08,1.25,1.25,-27.74,-12.09,25.43,1.0
31,0.01,-0.05,1.24,1.25,-29.81,-6.61,26.86,1.0
32,0.04,-0.04,1.18,1.18,-43.64,15.71,20.29,1.0
33,0.27,0.03,1.26,1.29,-32.79,14.7,14.14,1.0
34,0.04,-0.09,1.14,1.14,-32.39,29.19,5.73,1.0
35,-0.26,-0.27,1.26,1.32,-59.66,63.06,-68.25,1.0
36,0.23,-0.18,1.19,1.23,-69.54,93.52,-78.23,1.0
37,0.3,-0.13,0.76,0.83,-133.15,85.71,-55.9,1.0
38,0.46,-0.11,0.49,0.68,-212.99,63.24,-10.66,1.0
39,0.96,0.22,0.94,1.36,-136.14,222.05,20.51,1.0
40,-0.47,0.17,0.88,1.01,-181.69,-2.92,-21.23,1.0
41,0.86,0.45,0.94,1.35,67.67,46.37,-6.57,7.0
42,1.03,0.26,-0.4,1.13,-10.63,-93.28,-15.59,7.0
43,0.89,0.1,-0.02,0.9,2.95,0.01,0.61,7.0
44,0.88,0.12,0.0,0.89,-0.17,-0.1,-0.57,7.0
45,0.88,0.12,0.0,0.89,-0.16,0.2,-0.67,7.0
46,0.88,0.12,0.0,0.89,-0.16,0.18,-0.7,7.0
47,0.88,0.12,0.0,0.89,-0.03,0.29,-0.7,7.0
48,0.88,0.12,0.0,0.89,-0.15,0.2,-0.67,7.0
49,0.88,0.12,0.0,0.89,-0.07,0.19,-0.67,7.0
50,0.88,0.13,0.01,0.89,-0.49,0.01,-0.42,7.0
51,0.88,0.12,0.0,0.89,-0.31,0.07,-0.59,7.0
52,0.88,0.12,0.0,0.89,-0.76,0.04,-0.31,7.0
53,0.88,0.13,0.0,0.89,-0.15,0.06,-0.75,7.0
54,0.88,0.13,0.0,0.89,0.23,0.43,-0.75,7.0
55,0.88,0.13,0.0,0.89,0.04,0.36,-0.71,7.0
56,0.88,0.13,0.0,0.89,0.02,0.35,-0.72,7.0
57,0.88,0.13,0.0,0.89,-0.01,0.31,-0.7,7.0
58,0.88,0.13,0.0,0.89,-0.33,-0.08,-0.63,7.0
59,0.88,0.12,0.0,0.89,-0.4,-0.01,-0.73,5.0
60,0.88,0.13,0.0,0.89,0.12,0.45,-0.75,5.0
61,0.88,0.13,0.0,0.89,-0.27,0.05,-0.69,5.0
62,0.88,0.13,0.0,0.89,-0.31,0.11,-0.68,5.0
63,0.88,0.13,0.0,0.89,-0.17,0.22,-0.67,5.0
64,0.88,0.13,0.0,0.89,-0.34,0.0,-0.66,5.0
65,0.88,0.13,0.0,0.89,0.22,0.56,-0.73,5.0
66,0.88,0.13,0.0,0.89,-0.36,0.09,-0.67,5.0
67,0.88,0.13,0.0,0.89,0.0,0.56,-0.47,5.0
68,0.87,0.13,-0.0,0.88,1.68,1.53,-0.96,5.0
69,0.88,0.12,0.0,0.89,-0.04,0.26,-0.73,5.0
70,0.88,0.12,0.0,0.89,-0.23,0.15,-0.68,5.0
71,0.88,0.13,0.0,0.89,-0.48,0.34,-0.69,5.0
72,0.88,0.12,0.0,0.89,0.08,-0.02,-0.66,5.0
73,0.88,0.12,0.0,0.89,0.0,0.17,-0.69,5.0
74,0.89,0.12,-0.0,0.9,0.45,-0.84,-0.78,6.0
75,0.89,0.13,-0.22,0.93,-4.6,-13.98,0.2,6.0
76,0.85,0.13,-0.33,0.92,8.73,-45.24,-2.38,6.0
77,0.8,0.19,-0.16,0.84,14.05,-101.01,5.69,6.0
78,0.64,0.1,0.1,0.66,16.29,-126.32,2.68,6.0
79,0.44,0.09,0.41,0.61,16.69,-117.88,2.27,6.0
80,0.24,0.04,0.65,0.69,12.18,-88.87,0.57,6.0
81,0.16,0.11,0.74,0.77,6.25,-61.39,-16.57,6.0
82,0.06,0.02,0.79,0.79,6.55,-42.38,2.26,6.0
83,0.04,0.04,0.77,0.78,5.34,-32.88,1.89,6.0
84,0.03,-0.0,0.85,0.85,4.29,-31.52,-2.29,6.0
85,-0.01,0.07,1.14,1.14,3.48,-1.41,2.0,6.0
86,-0.0,0.06,1.14,1.14,-0.22,-0.82,0.85,6.0
87,0.0,0.1,1.15,1.15,0.34,-1.38,-3.08,6.0
88,0.05,0.11,1.15,1.15,-0.32,0.98,-10.87,6.0
89,0.03,0.09,1.15,1.15,-2.55,-1.07,-12.67,6.0
90,-0.0,0.1,1.15,1.15,-5.05,-4.96,-10.46,6.0
91,-0.01,0.11,1.17,1.18,-11.58,-5.39,-10.84,6.0
92,0.0,0.11,1.21,1.22,-11.47,0.95,-17.88,6.0
93,-0.04,0.07,1.24,1.24,0.99,-1.4,-14.67,6.0
94,-0.13,0.07,1.23,1.24,14.6,-5.47,-10.93,1.0
95,0.02,0.08,1.23,1.23,24.39,-4.35,-0.76,1.0
96,0.02,0.06,1.16,1.16,10.07,-3.84,22.24,1.0
97,-0.03,0.12,1.2,1.21,-7.48,5.81,26.88,1.0
98,0.02,0.11,1.12,1.12,0.98,16.07,14.2,1.0
99,-0.1,0.06,1.15,1.15,-22.17,-3.43,24.25,1.0
100,-0.03,0.06,1.26,1.26,-34.12,-9.48,31.94,1.0
101,0.07,0.15,1.25,1.26,-8.38,-16.42,5.2,1.0
102,0.01,0.09,1.22,1.22,-13.07,-3.42,9.63,1.0
103,0.19,0.22,1.34,1.37,2.08,-6.18,10.12,1.0
104,-0.01,0.14,1.16,1.16,14.81,-7.73,0.64,1.0
