,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
6118,0.05,-0.07,1.11,1.12,-11.68,-10.49,14.54,3.0
6119,0.02,-0.06,1.09,1.09,-18.01,-19.0,14.41,3.0
6120,0.03,-0.05,1.14,1.14,-22.17,-19.84,7.88,3.0
6121,0.13,-0.08,1.17,1.18,-16.6,-4.56,2.73,3.0
6122,0.04,-0.02,1.15,1.15,-18.6,7.65,6.34,3.0
6123,0.04,-0.0,1.17,1.17,-15.14,18.96,1.34,3.0
6124,0.04,0.05,1.1,1.11,-11.66,11.72,2.22,3.0
6125,-0.02,0.03,1.12,1.13,-5.84,-0.11,5.6,3.0
6126,-0.05,0.01,1.25,1.25,-5.48,-4.05,17.58,3.0
6127,0.04,0.1,1.12,1.12,4.42,-2.41,7.57,3.0
6128,0.09,0.11,1.1,1.11,-2.4,-12.91,12.32,3.0
6129,-0.03,0.08,1.15,1.15,-9.13,-12.63,9.95,3.0
6130,-0.04,0.07,1.17,1.17,-10.35,-8.06,-5.4,3.0
6131,-0.03,0.03,1.14,1.14,2.24,-9.54,-14.94,3.0
6132,0.03,-0.0,1.13,1.13,1.65,-4.72,-10.11,3.0
6133,-0.04,-0.04,1.17,1.17,-21.42,0.18,2.58,3.0
6134,0.08,-0.01,1.17,1.17,-15.11,13.69,8.38,3.0
6135,0.08,0.03,1.14,1.14,-1.1,16.46,2.29,3.0
6136,0.02,0.0,1.14,1.14,-3.31,13.15,-9.13,3.0
6137,-0.05,-0.01,1.09,1.09,-2.57,0.61,-10.05,3.0
6138,-0.0,-0.03,1.18,1.18,5.06,-4.18,-4.0,3.0
6139,0.02,-0.04,1.13,1.13,11.86,6.64,0.37,3.0
6140,0.03,-0.03,1.1,1.1,-0.59,-2.21,0.95,3.0
6141,0.05,-0.01,1.13,1.13,-8.49,-8.0,-2.31,3.0
6142,-0.01,-0.01,1.14,1.14,4.25,-8.53,-9.43,1.0
6143,-0.02,-0.06,1.17,1.17,10.33,-6.37,-10.36,1.0
6144,0.09,-0.04,1.18,1.19,17.71,8.13,-11.77,1.0
6145,0.11,-0.05,1.12,1.12,36.32,16.2,-13.61,1.0
6146,0.04,-0.09,1.11,1.11,34.36,12.75,-14.68,1.0
6147,0.05,-0.09,1.14,1.14,26.62,12.07,-9.51,1.0
6148,0.01,-0.08,1.12,1.12,16.68,18.23,-8.59,1.0
6149,-0.03,-0.08,1.11,1.11,7.98,13.07,-10.55,1.0
6150,-0.06,-0.16,1.1,1.11,5.8,5.15,-1.16,1.0
6151,0.01,-0.12,1.1,1.11,5.34,-0.7,10.16,1.0
6152,-0.01,-0.11,1.1,1.11,3.02,-7.24,15.84,1.0
6153,0.07,-0.08,1.12,1.12,2.93,-10.35,18.41,1.0
6154,0.06,-0.06,1.11,1.11,7.51,-10.41,17.77,1.0
6155,0.0,-0.06,1.14,1.14,17.1,-7.59,8.51,1.0
6156,-0.09,-0.1,1.12,1.13,29.53,-4.34,4.25,1.0
6157,0.08,-0.03,1.16,1.17,29.21,5.6,-11.94,1.0
6158,0.04,-0.06,1.12,1.12,24.47,11.77,-15.3,1.0
6159,0.06,-0.05,1.13,1.14,18.75,11.92,-19.51,1.0
6160,0.03,-0.05,1.13,1.13,12.36,13.06,-25.78,1.0
6161,-0.03,-0.1,1.13,1.13,10.09,12.41,-30.89,1.0
6162,-0.13,-0.13,1.09,1.11,7.02,2.61,-22.39,1.0
6163,0.06,-0.11,1.13,1.14,-8.73,5.02,-17.71,1.0
6164,0.09,-0.12,1.09,1.1,-12.96,-2.78,-0.61,1.0
6165,0.11,-0.1,1.11,1.12,-8.4,-13.0,15.26,1.0
6166,-0.05,-0.21,1.13,1.15,0.15,-14.14,28.97,1.0
6167,0.04,-0.08,1.16,1.17,2.39,-9.57,42.55,1.0
6168,0.07,-0.03,1.13,1.13,-9.68,1.23,32.83,1.0
6169,0.09,-0.01,1.09,1.1,-15.95,-9.29,16.23,1.0
6170,0.1,-0.01,1.12,1.13,-21.58,-13.97,-0.61,1.0
6171,0.03,-0.05,1.14,1.15,-27.42,-7.85,-13.83,1.0
6172,-0.06,-0.11,1.17,1.18,-27.69,6.52,-17.28,1.0
6173,-0.09,-0.13,1.11,1.12,-28.63,10.14,-15.1,1.0
6174,-0.01,-0.13,1.09,1.1,-27.69,-3.42,-3.22,1.0
6175,0.02,-0.1,1.11,1.12,-22.34,-12.23,7.76,1.0
6176,0.0,-0.08,1.14,1.14,-21.52,-8.24,9.64,1.0
6177,0.03,-0.08,1.14,1.14,-19.14,-5.9,9.27,1.0
6178,0.04,-0.07,1.13,1.13,-17.43,-3.17,9.7,1.0
6179,-0.04,-0.11,1.14,1.15,-9.0,-4.58,9.81,1.0
6180,-0.08,-0.07,1.14,1.14,-4.23,-7.49,3.12,1.0
6181,-0.06,-0.1,1.16,1.16,-6.5,-5.62,5.17,1.0
6182,0.04,-0.07,1.15,1.16,-10.38,1.34,7.08,1.0
6183,0.21,-0.02,1.15,1.17,-3.18,19.07,5.8,1.0
6184,-0.0,0.06,1.06,1.06,-2.85,18.36,-9.47,1.0
6185,-0.12,-0.05,1.06,1.06,-19.37,-18.41,-6.24,1.0
6186,0.04,-0.03,1.17,1.17,-36.81,-33.82,15.1,1.0
6187,0.13,0.07,1.23,1.24,-47.25,-17.27,30.93,1.0
6188,0.06,0.15,1.18,1.19,-35.59,13.82,16.42,1.0
6189,0.0,0.09,1.14,1.14,-11.57,3.51,-2.49,1.0
6190,-0.06,0.05,1.13,1.13,5.67,-4.55,-3.31,1.0
6191,-0.08,0.02,1.16,1.16,17.0,-20.97,0.58,1.0
6192,-0.01,0.07,1.19,1.19,22.92,-3.43,8.87,1.0
6193,-0.0,0.06,1.17,1.17,17.77,6.91,9.98,1.0
6194,0.09,0.07,1.15,1.15,9.25,8.16,16.25,1.0
6195,0.06,0.13,1.11,1.12,-3.25,7.67,14.25,1.0
6196,-0.04,0.12,1.1,1.11,-19.9,-6.87,0.96,1.0
6197,-0.07,0.09,1.22,1.23,-27.69,-2.78,-4.18,1.0
6198,0.01,0.09,1.14,1.14,-22.11,21.61,-1.63,1.0
6199,0.09,0.12,1.1,1.11,-25.14,11.1,-2.33,1.0
6200,0.05,0.11,1.13,1.13,-24.85,2.62,-10.18,1.0
6201,-0.04,0.08,1.16,1.17,-21.05,3.22,-12.14,1.0
6202,-0.07,-0.0,1.14,1.14,-12.59,1.07,2.84,1.0
6203,-0.05,0.03,1.14,1.14,-0.7,2.91,28.03,1.0
6204,-0.0,0.16,1.11,1.12,6.79,-9.2,23.46,1.0
6205,0.02,0.14,1.13,1.14,9.55,-8.87,-2.25,1.0
6206,-0.01,0.11,1.12,1.12,1.14,-9.73,-11.3,1.0
6207,-0.03,0.08,1.08,1.08,-5.65,-18.52,-10.81,1.0
6208,0.0,0.05,1.21,1.21,-3.74,-18.37,1.68,1.0
6209,0.08,0.1,1.16,1.17,5.94,1.69,4.03,1.0
6210,0.06,0.1,1.14,1.15,16.85,12.46,-6.61,1.0
6211,0.02,0.08,1.15,1.15,22.65,9.53,-10.25,1.0
6212,-0.03,0.07,1.13,1.13,36.22,10.09,-17.22,1.0
6213,-0.05,0.05,1.16,1.16,42.59,-12.79,-14.3,1.0
6214,-0.02,0.06,1.18,1.18,38.23,3.16,-11.28,1.0
6215,0.16,0.11,1.15,1.16,30.73,14.0,-7.66,1.0
6216,0.03,0.08,1.11,1.11,13.23,13.74,-13.85,1.0
6217,-0.06,0.04,1.14,1.14,-19.94,17.18,-16.83,1.0
6218,-0.09,-0.08,1.07,1.07,-22.6,8.05,-17.12,1.0
6219,0.02,-0.1,1.12,1.12,-9.94,-3.01,-11.56,1.0
6220,0.03,-0.09,1.11,1.11,5.54,-1.2,-8.04,1.0
6221,0.03,-0.06,1.11,1.11,15.05,-7.06,-12.53,1.0
6222,-0.02,-0.13,1.15,1.15,22.35,-3.91,-11.65,1.0
6223,-0.05,-0.17,1.14,1.15,22.45,1.5,5.76,1.0
6224,0.06,-0.12,1.14,1.15,22.13,6.05,15.16,1.0
6225,0.09,-0.05,1.14,1.15,12.27,15.93,12.81,1.0
6226,0.03,-0.04,1.11,1.12,14.52,14.17,0.1,1.0
6227,-0.0,-0.04,1.11,1.11,9.57,2.98,-14.89,1.0
6228,-0.01,-0.13,1.11,1.12,8.32,1.64,-10.23,1.0
6229,0.05,-0.11,1.08,1.09,-11.35,7.27,0.27,1.0
6230,0.05,-0.06,1.11,1.11,-2.44,-2.22,-2.22,1.0
6231,-0.01,-0.08,1.1,1.1,8.23,1.36,-9.1,1.0
6232,0.03,-0.09,1.09,1.1,15.14,-0.82,-8.86,1.0
6233,0.07,-0.13,1.1,1.11,19.34,-2.29,5.72,1.0
6234,0.01,-0.1,1.1,1.1,18.41,11.16,17.1,1.0
6235,0.05,-0.07,1.14,1.14,22.74,17.78,26.59,1.0
6236,0.05,-0.03,1.14,1.15,37.28,16.74,5.98,1.0
6237,0.01,-0.03,1.1,1.1,32.22,13.28,-5.73,1.0
6238,-0.07,-0.09,1.12,1.12,18.62,15.36,-11.33,1.0
6239,0.02,-0.1,1.08,1.09,2.11,13.59,-3.97,1.0
6240,0.01,-0.06,1.07,1.07,20.96,-0.68,-0.63,1.0
6241,-0.01,-0.05,1.09,1.09,32.62,-4.72,-3.35,1.0
6242,0.0,-0.05,1.09,1.09,38.45,-0.85,-2.67,1.0
6243,-0.02,-0.05,1.08,1.09,32.52,0.18,-10.55,1.0
6244,0.03,-0.09,1.09,1.09,32.03,-0.45,-8.29,3.0
6245,0.04,-0.08,1.11,1.11,32.73,6.85,1.32,3.0
6246,0.04,-0.06,1.1,1.1,32.0,13.45,2.61,3.0
6247,0.05,-0.07,1.12,1.12,33.28,14.42,5.48,3.0
6248,-0.02,-0.05,1.07,1.08,35.17,13.98,0.07,3.0
6249,-0.01,-0.08,1.09,1.1,27.61,11.91,3.91,3.0
6250,-0.04,-0.05,1.08,1.08,22.71,4.91,0.96,3.0
6251,0.01,-0.03,1.08,1.08,20.91,3.94,0.64,3.0
6252,0.06,-0.01,1.09,1.09,19.02,6.52,1.36,3.0
6253,0.01,-0.06,1.07,1.07,21.57,-1.46,8.6,3.0
6254,-0.01,-0.04,1.11,1.11,29.33,-4.33,7.96,3.0
6255,0.05,-0.0,1.15,1.15,28.64,6.97,0.55,3.0
6256,0.1,-0.01,1.11,1.11,31.26,13.84,-5.28,3.0
6257,0.07,0.0,1.08,1.08,45.96,6.48,-4.98,3.0
6258,-0.06,-0.01,1.07,1.08,29.75,4.15,-3.91,3.0
6259,-0.04,-0.09,1.06,1.06,-13.95,8.83,-2.54,3.0
6260,0.05,0.0,1.07,1.07,-15.9,-13.53,-2.25,3.0
6261,0.06,-0.01,1.12,1.12,-4.55,-9.61,-9.4,3.0
6262,-0.02,-0.04,1.1,1.1,10.95,-7.98,-11.96,3.0
6263,-0.06,-0.07,1.1,1.1,12.08,-5.95,-6.26,3.0
6264,-0.0,-0.07,1.13,1.13,18.19,-2.69,0.23,3.0
6265,0.1,-0.06,1.13,1.14,9.86,12.03,9.52,1.0
6266,0.07,-0.04,1.11,1.12,6.6,13.07,12.73,1.0
6267,0.05,-0.0,1.07,1.08,14.05,9.16,2.23,1.0
6268,-0.05,-0.08,1.11,1.11,10.47,3.36,2.44,1.0
6269,-0.09,-0.09,1.07,1.08,0.17,10.55,4.4,1.0
6270,0.05,-0.0,1.07,1.08,-2.66,0.18,-2.02,1.0
6271,0.04,-0.01,1.06,1.06,11.66,-8.85,-8.14,1.0
6272,-0.08,-0.07,1.09,1.09,5.38,-14.73,-3.85,1.0
6273,-0.03,-0.05,1.12,1.12,-2.32,-15.11,1.45,1.0
6274,0.03,-0.03,1.16,1.16,3.87,-2.08,3.37,1.0
6275,0.05,-0.01,1.14,1.14,15.18,8.9,3.54,1.0
6276,0.05,-0.02,1.14,1.14,31.45,8.64,5.02,1.0
6277,-0.03,-0.02,1.1,1.1,23.76,9.71,-1.93,1.0
6278,-0.01,-0.04,1.13,1.13,5.17,16.33,-5.71,1.0
6279,-0.06,-0.07,1.07,1.08,5.76,18.05,-4.84,1.0
6280,-0.02,-0.03,1.1,1.1,18.16,6.14,-2.51,1.0
6281,0.02,0.01,1.1,1.1,7.43,4.12,-3.59,1.0
6282,-0.04,0.01,1.09,1.09,23.46,-0.28,-10.28,1.0
6283,-0.05,-0.06,1.1,1.11,34.01,0.75,-7.32,1.0
6284,0.03,-0.05,1.13,1.13,33.72,9.7,1.19,1.0
6285,0.06,-0.04,1.11,1.12,29.34,17.12,3.63,1.0
6286,0.08,0.01,1.06,1.07,25.75,9.27,3.22,1.0
6287,0.03,-0.02,1.07,1.07,21.31,3.33,-0.36,3.0
6288,-0.01,-0.06,1.11,1.11,11.05,6.69,7.14,3.0
6289,-0.02,-0.02,1.06,1.06,16.47,6.85,5.31,3.0
6290,0.03,0.0,1.08,1.08,13.63,-2.35,-0.42,3.0
6291,0.02,0.02,1.13,1.13,19.17,-0.4,-5.92,3.0
6292,-0.04,-0.01,1.1,1.1,22.69,2.31,-12.33,3.0
6293,0.02,-0.03,1.12,1.12,23.55,-1.03,-8.56,3.0
6294,-0.03,-0.06,1.11,1.11,24.01,3.33,0.08,3.0
6295,0.06,-0.03,1.1,1.1,22.87,7.74,7.74,3.0
6296,0.06,-0.02,1.11,1.12,25.53,7.63,10.21,3.0
6297,-0.02,0.0,1.08,1.08,21.9,8.02,-0.1,3.0
6298,-0.05,-0.02,1.08,1.08,12.03,9.73,-0.66,3.0
6299,-0.01,-0.0,1.08,1.08,18.64,5.99,-4.02,3.0
6300,0.01,-0.02,1.07,1.07,22.47,4.43,1.58,3.0
6301,0.03,0.0,1.08,1.08,24.6,4.96,3.63,3.0
6302,-0.07,-0.04,1.09,1.09,22.25,1.68,-0.92,3.0
6303,-0.01,-0.02,1.08,1.08,40.33,-2.3,0.63,3.0
6304,0.01,-0.01,1.12,1.12,41.49,5.74,6.15,3.0
6305,0.09,-0.01,1.1,1.1,43.12,9.88,2.1,3.0
6306,0.07,-0.01,1.08,1.08,49.64,1.84,1.5,3.0
6307,-0.0,0.01,1.13,1.13,27.76,-2.42,3.0,3.0
6308,-0.1,-0.01,1.13,1.14,28.31,8.32,-1.4,3.0
6309,0.06,0.04,1.09,1.1,26.67,17.93,-8.1,3.0
6310,0.11,-0.03,1.03,1.04,35.09,2.44,-23.67,3.0
6311,0.03,-0.09,1.09,1.1,23.62,-11.77,-22.91,3.0
6312,-0.06,-0.12,1.09,1.1,-1.98,-14.33,-15.74,3.0
6313,-0.12,-0.19,1.13,1.15,-18.59,-9.68,1.19,3.0
6314,0.04,-0.07,1.13,1.14,-14.79,-6.43,7.51,3.0
6315,0.1,-0.07,1.14,1.14,-7.22,7.48,4.53,3.0
6316,0.09,-0.05,1.1,1.11,8.82,10.67,-1.35,3.0
6317,-0.19,-0.2,1.11,1.14,22.72,-1.14,-1.87,3.0
6318,-0.04,-0.09,1.12,1.12,12.27,-0.25,0.32,3.0
6319,0.1,-0.07,1.09,1.09,-0.68,2.96,-6.77,3.0
6320,0.14,-0.09,1.08,1.09,-4.37,-2.99,-6.79,3.0
6321,0.08,-0.06,1.1,1.1,3.94,-11.66,0.94,3.0
6322,-0.1,-0.15,1.14,1.16,11.39,-9.61,-4.36,3.0
6323,-0.1,-0.11,1.15,1.16,12.56,1.26,1.49,3.0
6324,0.14,-0.06,1.12,1.13,9.81,8.96,-9.09,3.0
6325,0.19,-0.07,1.09,1.11,10.33,12.49,2.87,3.0
6326,0.06,-0.08,1.09,1.09,13.96,2.04,7.35,3.0
6327,-0.06,-0.08,1.13,1.14,7.05,6.27,-7.75,3.0
6328,-0.16,-0.18,1.15,1.17,2.2,8.22,-1.51,3.0
6329,0.05,-0.09,1.08,1.09,3.57,2.75,9.79,3.0
6330,0.12,-0.04,1.07,1.07,2.12,-7.28,7.97,3.0
6331,0.06,-0.05,1.1,1.1,-4.73,-13.85,-0.14,3.0
6332,0.03,-0.04,1.12,1.12,-15.15,-12.02,-12.16,3.0
6333,-0.09,-0.16,1.15,1.16,-16.21,-6.47,-14.35,3.0
6334,-0.03,-0.16,1.11,1.13,-9.58,-6.81,3.47,3.0
6335,0.06,-0.13,1.14,1.15,-4.16,-6.05,18.22,3.0
6336,0.04,-0.1,1.13,1.13,-6.98,2.79,24.24,3.0
6337,0.04,-0.03,1.13,1.13,-12.72,7.05,18.96,3.0
6338,0.0,-0.06,1.11,1.11,-21.29,9.34,7.67,3.0
6339,-0.02,-0.09,1.07,1.07,-19.81,0.34,12.52,3.0
6340,0.01,-0.07,1.08,1.08,-17.38,-15.54,6.48,3.0
6341,0.29,0.04,1.18,1.22,-21.56,-3.25,4.8,3.0
6342,0.14,0.07,1.13,1.14,-6.35,-10.92,-14.51,3.0
6343,-0.05,-0.05,1.2,1.2,-10.46,-25.38,-4.15,3.0
6344,-0.12,-0.03,1.27,1.28,15.75,-47.01,17.19,3.0
6345,0.06,0.05,1.34,1.34,36.56,-0.41,33.72,3.0
6346,0.15,0.11,1.22,1.23,41.5,39.36,21.86,3.0
6347,-0.0,0.08,1.14,1.15,25.98,41.99,2.77,3.0
6348,-0.13,0.03,1.14,1.14,2.45,24.29,-5.76,3.0
6349,-0.2,-0.02,1.2,1.22,-7.86,8.96,-3.25,3.0
6350,0.1,0.08,1.12,1.13,-10.68,13.24,-6.27,3.0
6351,0.18,0.09,1.09,1.11,-16.49,-3.09,-17.47,3.0
6352,0.12,0.11,1.12,1.13,-20.33,-8.7,-30.79,3.0
6353,-0.04,0.01,1.17,1.17,-17.19,-11.12,-36.63,3.0
6354,-0.18,-0.05,1.18,1.19,-9.73,-18.39,-13.54,3.0
6355,-0.02,0.0,1.14,1.15,-14.29,-17.17,4.7,3.0
6356,0.05,0.01,1.15,1.15,-17.97,-21.45,12.52,3.0
6357,0.05,0.05,1.19,1.19,-19.68,-10.99,13.09,3.0
6358,0.04,0.09,1.18,1.19,-19.62,2.88,2.32,1.0
6359,-0.07,0.03,1.17,1.18,-16.5,12.89,-8.91,1.0
6360,-0.1,-0.01,1.17,1.17,-10.45,7.33,-2.19,1.0
6361,0.02,-0.02,1.11,1.11,-6.2,-0.94,9.43,1.0
