,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
0,0.02,-0.05,1.12,1.12,1.41,2.03,-5.29,1.0
1,0.02,-0.05,1.12,1.12,3.02,3.25,-4.37,1.0
2,0.03,-0.05,1.12,1.13,5.5,2.65,-5.19,1.0
3,0.02,-0.06,1.12,1.12,5.94,0.88,-5.08,1.0
4,0.01,-0.07,1.12,1.12,5.79,-0.05,-4.95,1.0
5,0.02,-0.05,1.12,1.12,6.08,2.63,-8.61,1.0
6,0.03,-0.05,1.1,1.11,3.3,5.0,-10.78,1.0
7,0.03,-0.06,1.11,1.11,-1.18,2.53,-9.87,1.0
8,0.02,-0.03,1.14,1.14,-1.29,-1.27,-11.95,1.0
9,0.01,-0.05,1.13,1.13,0.68,-3.85,-13.63,1.0
10,-0.03,-0.06,1.14,1.14,3.86,-3.46,-14.94,1.0
11,-0.04,-0.07,1.15,1.15,1.93,1.61,-15.68,1.0
12,0.04,-0.06,1.22,1.22,8.8,2.22,-12.8,1.0
13,0.01,-0.08,1.14,1.14,26.62,-3.87,-2.25,1.0
14,0.03,-0.08,1.08,1.09,10.66,-2.62,10.71,1.0
15,0.08,-0.07,1.21,1.21,-9.65,9.83,17.23,1.0
16,-0.01,-0.11,1.07,1.07,-13.78,7.17,25.59,1.0
17,-0.0,-0.07,1.18,1.18,-19.05,-2.78,21.85,1.0
18,0.19,0.01,1.26,1.27,2.33,-8.56,6.15,1.0
19,-0.04,-0.11,1.14,1.14,7.33,-10.84,5.67,1.0
20,-0.05,-0.1,1.1,1.1,-9.99,-0.55,8.06,1.0
21,0.08,-0.04,1.2,1.21,1.91,8.09,3.33,1.0
22,-0.06,-0.08,1.08,1.08,-13.15,6.43,4.33,1.0
23,0.05,-0.09,1.12,1.13,-14.07,6.87,-5.34,1.0
24,0.07,-0.03,1.15,1.15,22.72,9.96,-5.49,1.0
25,0.01,-0.1,1.07,1.08,7.38,-0.41,7.51,1.0
26,0.04,-0.0,1.11,1.11,-7.02,-4.97,3.16,1.0
27,0.01,-0.12,0.98,0.99,2.5,-4.81,1.17,1.0
28,0.04,-0.07,1.07,1.07,-28.23,-12.91,3.13,1.0
29,0.18,0.02,1.14,1.15,-17.06,-3.62,-9.46,1.0
30,-0.08,-0.15,1.02,1.03,-34.3,-16.1,5.47,1.0
31,-0.18,-0.04,1.27,1.29,-5.53,-60.35,70.3,1.0
32,-0.13,0.01,1.32,1.33,-47.37,-29.95,56.33,1.0
33,0.09,0.05,1.21,1.22,5.27,-15.57,24.36,1.0
34,0.15,0.09,1.23,1.24,16.12,-5.22,28.53,1.0
35,0.24,0.12,1.02,1.06,10.1,11.16,-1.25,1.0
36,0.18,0.03,1.14,1.15,-69.16,68.52,-36.2,1.0
37,0.2,-0.05,0.99,1.01,-83.87,111.17,-45.53,1.0
38,-1.03,0.17,1.23,1.62,-88.25,89.8,-59.58,1.0
39,0.16,-0.03,0.9,0.92,-83.98,77.24,-52.41,1.0
40,0.4,0.09,0.5,0.65,-126.18,106.6,-22.11,1.0
41,0.68,0.07,0.89,1.12,-36.49,183.3,-30.72,7.0
42,0.98,0.18,1.06,1.46,-31.69,248.54,-16.66,7.0
43,1.02,0.13,-0.1,1.03,-0.52,8.51,0.79,7.0
44,0.89,0.12,0.0,0.9,-0.13,0.4,-0.67,7.0
45,0.88,0.12,0.0,0.89,-0.17,0.17,-0.75,7.0
46,0.88,0.12,0.0,0.89,-0.15,0.19,-0.73,7.0
47,0.88,0.12,0.0,0.89,-0.16,0.2,-0.73,7.0
48,0.88,0.12,0.0,0.89,-0.13,0.18,-0.73,7.0
49,0.88,0.12,0.0,0.89,-0.16,0.21,-0.78,7.0
50,0.88,0.12,0.0,0.89,-0.09,0.24,-0.63,7.0
51,0.88,0.12,0.0,0.89,-1.02,-0.69,0.44,7.0
52,0.88,0.13,0.0,0.89,0.08,0.53,-0.37,7.0
53,0.88,0.13,0.0,0.89,-1.24,-0.57,-0.02,7.0
54,0.88,0.13,0.0,0.89,0.33,0.48,-0.78,7.0
55,0.88,0.13,0.0,0.89,-0.01,0.25,-0.82,7.0
56,0.88,0.13,0.0,0.89,-0.22,0.1,-0.76,7.0
57,0.88,0.13,0.0,0.89,-0.18,0.16,-0.71,7.0
58,0.88,0.13,0.0,0.89,-0.07,0.25,-0.73,5.0
59,0.88,0.13,0.0,0.89,-0.2,0.13,-0.73,5.0
60,0.88,0.13,0.0,0.89,-0.12,0.24,-0.76,5.0
61,0.88,0.13,0.0,0.89,-0.08,0.24,-0.73,5.0
62,0.88,0.13,0.0,0.89,-0.13,0.2,-0.73,5.0
63,0.88,0.13,0.0,0.89,-0.28,0.11,-0.73,5.0
64,0.88,0.13,0.0,0.89,-0.24,0.12,-0.27,5.0
65,0.87,0.13,0.0,0.88,2.32,2.27,-1.27,6.0
66,0.88,0.12,0.0,0.89,0.06,0.34,-0.86,6.0
67,0.88,0.12,0.0,0.89,-0.16,0.24,-0.79,6.0
68,0.88,0.12,0.01,0.89,-0.04,0.16,-0.79,6.0
69,0.88,0.12,0.0,0.89,-0.04,0.12,-0.74,6.0
70,0.88,0.15,-0.16,0.91,-1.85,-13.11,-1.54,6.0
71,0.83,0.14,-0.27,0.88,8.71,-42.97,-0.22,6.0
72,0.79,0.17,-0.17,0.82,14.18,-99.35,7.27,6.0
73,0.65,0.1,0.09,0.66,16.42,-117.82,3.21,6.0
74,0.47,0.08,0.31,0.57,16.74,-118.58,4.21,6.0
75,0.31,0.06,0.54,0.63,15.61,-110.38,2.68,6.0
76,0.17,0.05,0.79,0.81,11.94,-92.69,3.6,6.0
77,0.08,0.06,0.93,0.94,9.39,-68.47,1.27,6.0
78,0.03,0.03,1.01,1.01,7.64,-50.77,-0.51,6.0
79,0.02,0.02,1.09,1.1,5.24,-36.41,-0.79,6.0
