,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
0,0.01,-0.02,1.04,1.04,-6.68,-3.18,-2.88,1.0
1,0.02,-0.07,1.15,1.15,-8.16,-3.19,-2.66,1.0
2,0.01,-0.05,1.08,1.08,-16.98,-1.15,-4.41,1.0
3,0.0,0.03,1.1,1.1,-7.25,-3.2,-13.31,1.0
4,0.04,0.04,1.11,1.11,5.67,6.41,-38.17,1.0
5,-0.06,-0.01,1.04,1.04,9.34,6.39,-39.16,1.0
6,-0.02,-0.02,1.07,1.07,12.77,6.07,-19.71,1.0
7,-0.06,-0.07,1.03,1.04,-3.77,17.46,-12.01,1.0
8,-0.09,-0.16,1.05,1.06,-29.2,8.78,-4.75,1.0
9,0.05,-0.11,1.05,1.05,-2.09,12.05,11.72,1.0
10,0.1,-0.08,1.04,1.05,22.43,16.15,7.71,1.0
11,-0.03,-0.16,1.05,1.06,34.56,14.51,12.53,1.0
12,-0.01,-0.18,1.06,1.08,47.95,23.48,27.59,1.0
13,0.03,-0.13,1.01,1.02,49.81,29.34,25.29,1.0
14,0.04,-0.09,0.97,0.97,29.82,22.36,3.63,1.0
15,-0.0,-0.11,0.99,0.99,23.42,8.62,-1.82,1.0
16,0.02,-0.11,0.98,0.99,21.41,7.89,6.2,1.0
17,0.2,-0.08,0.94,0.96,17.17,4.07,13.05,1.0
18,0.03,-0.13,1.0,1.01,-7.89,-0.17,17.71,1.0
19,-0.15,-0.11,1.07,1.08,-5.41,0.59,19.76,1.0
20,0.19,-0.01,0.95,0.97,-2.85,0.99,2.14,1.0
21,0.1,-0.06,0.84,0.85,-30.9,-27.68,3.16,1.0
22,-0.12,-0.18,0.97,1.0,-63.3,-32.02,19.04,1.0
23,0.13,-0.09,0.98,0.99,-61.47,-35.75,25.37,1.0
24,0.14,-0.04,0.95,0.96,-65.17,-10.29,26.45,1.0
25,-0.06,-0.13,0.98,0.99,-115.52,-9.46,7.22,1.0
26,0.07,-0.05,1.08,1.09,-131.03,-9.3,-1.79,1.0
27,-0.01,0.01,1.12,1.12,-115.77,-25.36,10.16,1.0
28,0.13,0.06,1.19,1.2,-182.28,32.67,-12.38,1.0
29,0.27,-0.15,0.72,0.78,-58.28,129.2,-48.68,1.0
30,0.34,-0.05,0.38,0.51,-112.27,113.6,-10.1,1.0
31,0.5,0.1,0.36,0.63,9.49,134.91,-5.05,1.0
32,0.88,0.09,0.79,1.19,-47.19,191.56,-0.54,7.0
33,1.22,0.21,-0.94,1.56,-2.81,59.55,13.25,7.0
34,0.89,0.13,-0.03,0.9,-0.26,1.75,-0.31,7.0
35,0.88,0.12,0.0,0.89,-0.17,0.2,-0.64,7.0
36,0.88,0.12,0.0,0.89,-0.19,0.15,-0.67,7.0
37,0.88,0.13,0.0,0.89,-0.4,-0.4,-0.18,7.0
38,0.88,0.12,-0.0,0.89,-0.13,0.32,-0.57,7.0
39,0.88,0.13,0.01,0.89,-0.11,0.39,-0.91,7.0
40,0.88,0.12,0.0,0.89,-0.17,0.19,-0.7,7.0
41,0.88,0.12,0.0,0.89,-0.29,0.28,-0.67,7.0
42,0.88,0.13,0.01,0.89,-0.62,0.43,-0.63,7.0
43,0.88,0.13,0.0,0.89,-0.31,0.24,-0.62,7.0
44,0.88,0.13,0.0,0.89,-0.11,0.18,-0.71,7.0
45,0.88,0.12,0.0,0.89,0.52,-0.15,-0.71,7.0
46,0.88,0.12,0.0,0.89,-0.21,0.2,-0.68,5.0
47,0.88,0.12,0.0,0.89,-0.16,0.18,-0.69,5.0
48,0.88,0.12,0.0,0.89,-0.2,0.23,-0.7,5.0
49,0.88,0.12,0.0,0.89,-0.4,0.32,-0.7,5.0
50,0.88,0.13,0.0,0.89,-0.53,0.31,-0.66,5.0
51,0.88,0.13,0.0,0.89,-0.29,0.18,-0.67,5.0
52,0.88,0.13,0.0,0.89,-0.26,0.23,-0.67,5.0
53,0.88,0.13,0.0,0.89,-0.23,0.27,-0.68,5.0
54,0.88,0.13,0.0,0.89,-0.23,0.24,-0.68,5.0
55,0.88,0.13,0.0,0.89,-0.21,0.21,-0.67,5.0
56,0.88,0.13,-0.0,0.89,0.45,0.02,-0.79,5.0
57,0.88,0.12,0.01,0.89,0.18,0.06,-0.67,5.0
58,0.88,0.13,0.01,0.89,-0.2,0.07,-0.63,5.0
59,0.88,0.12,0.0,0.89,0.05,0.06,-0.52,5.0
60,0.84,0.15,0.01,0.85,0.2,-0.37,-1.65,5.0
61,0.88,0.12,-0.01,0.89,0.64,-0.14,-2.02,6.0
62,0.87,0.13,0.02,0.88,-0.98,-3.85,-0.8,6.0
63,0.88,0.07,-0.02,0.88,1.44,-7.52,1.79,6.0
64,0.82,0.17,-0.25,0.87,9.08,-39.6,14.72,6.0
65,0.77,0.17,-0.15,0.8,14.38,-82.6,3.82,6.0
66,0.65,0.06,0.14,0.66,14.51,-93.6,-2.37,6.0
67,0.49,0.02,0.22,0.53,14.72,-89.72,3.36,6.0
68,0.36,0.02,0.3,0.46,14.69,-87.27,4.95,6.0
69,0.23,0.06,0.47,0.53,14.51,-85.67,8.78,6.0
70,0.16,0.03,0.64,0.67,13.3,-84.15,0.77,6.0
71,0.09,0.05,0.85,0.86,11.69,-74.4,0.99,6.0
72,0.05,0.0,0.93,0.93,9.26,-58.03,-0.57,6.0
73,0.03,-0.0,1.01,1.01,9.35,-55.53,3.66,6.0
74,0.03,0.04,1.24,1.24,6.77,-43.01,0.62,6.0
