,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
0,0.04,-0.01,1.14,1.14,-2.15,-1.31,-8.91,1.0
1,0.03,-0.08,1.1,1.1,-4.91,4.78,-8.67,1.0
2,0.03,-0.1,1.08,1.09,-4.29,5.63,-11.32,1.0
3,0.04,-0.14,1.09,1.1,0.61,5.8,-11.51,1.0
4,0.04,-0.17,1.08,1.09,7.05,9.22,-8.49,1.0
5,0.07,-0.18,1.05,1.07,5.46,6.81,-3.07,1.0
6,0.01,-0.15,0.99,1.0,-1.19,3.53,-3.94,1.0
7,-0.05,-0.08,1.02,1.03,1.41,-15.29,-14.67,1.0
8,-0.03,0.04,1.04,1.04,5.29,-25.44,-18.73,1.0
9,-0.0,-0.02,1.04,1.04,-5.06,3.48,-5.01,1.0
10,-0.02,-0.04,1.06,1.06,-7.25,15.78,10.79,1.0
11,-0.07,-0.04,1.06,1.06,2.89,21.24,26.21,1.0
12,0.01,0.0,1.04,1.04,11.53,14.21,29.14,1.0
13,0.13,0.1,1.02,1.03,19.77,12.87,14.1,1.0
14,0.02,-0.05,0.97,0.98,19.59,5.71,8.63,1.0
15,0.01,-0.15,0.96,0.97,-14.42,5.0,22.8,1.0
16,0.03,-0.13,0.99,1.0,-34.6,9.18,40.89,1.0
17,0.07,-0.0,1.05,1.06,-37.38,8.83,26.94,1.0
18,0.13,0.08,1.0,1.02,-30.93,-3.39,-1.87,1.0
19,-0.12,0.16,1.04,1.06,-62.36,7.64,-25.93,1.0
20,0.11,0.1,0.97,0.98,-122.31,22.23,-70.8,1.0
21,0.26,-0.06,0.84,0.88,-138.42,-5.64,-44.64,1.0
22,0.47,0.06,0.65,0.8,-247.82,26.67,-41.14,1.0
23,0.55,0.25,0.78,0.98,-200.95,152.01,-11.16,1.0
24,0.54,0.19,0.28,0.64,-24.32,150.11,-7.74,7.0
25,1.01,0.13,0.81,1.3,27.47,236.64,-32.79,7.0
26,1.08,0.14,-0.03,1.09,10.4,61.29,46.97,7.0
27,0.89,0.13,-0.04,0.9,-0.47,0.61,2.0,7.0
28,0.89,0.12,0.0,0.89,-0.19,0.2,-0.63,7.0
29,0.88,0.12,0.0,0.89,-0.2,0.18,-0.71,7.0
30,0.89,0.11,-0.0,0.9,-4.57,-3.22,-0.31,7.0
31,0.88,0.14,0.01,0.89,-0.99,-0.43,-1.05,7.0
32,0.87,0.15,0.02,0.88,-7.56,-2.6,-3.88,7.0
33,0.88,0.12,-0.01,0.89,15.65,6.38,-1.42,7.0
34,0.88,0.13,-0.0,0.89,-3.18,-1.4,0.66,7.0
35,0.87,0.15,0.01,0.89,-5.42,-1.39,-0.84,7.0
36,0.89,0.12,0.0,0.89,4.6,2.83,-1.66,7.0
37,0.88,0.12,0.0,0.89,0.01,0.25,-0.81,7.0
38,0.88,0.12,0.0,0.89,-0.18,0.22,-0.76,7.0
39,0.89,0.12,0.0,0.89,-0.18,0.21,-0.73,7.0
40,0.88,0.12,0.0,0.89,-0.14,0.2,-0.7,7.0
41,0.88,0.12,0.0,0.89,-0.13,0.18,-0.73,7.0
42,0.88,0.12,0.0,0.89,-0.13,0.19,-0.7,7.0
43,0.89,0.12,0.0,0.89,-0.14,0.21,-0.74,5.0
44,0.89,0.12,0.0,0.89,-0.14,0.2,-0.75,5.0
45,0.88,0.12,0.0,0.89,-0.13,0.21,-0.7,5.0
46,0.89,0.12,0.0,0.89,-0.13,0.17,-0.73,5.0
47,0.88,0.12,0.0,0.89,-0.14,0.16,-0.74,5.0
48,0.89,0.12,0.0,0.89,-0.16,0.2,-0.74,5.0
49,0.88,0.12,0.0,0.89,-0.17,0.25,-0.72,5.0
50,0.88,0.12,0.0,0.89,-0.13,0.18,-0.72,5.0
51,0.88,0.13,0.0,0.89,-0.17,0.21,-0.69,5.0
52,0.88,0.12,0.0,0.89,-0.16,0.21,-0.72,5.0
53,0.88,0.12,0.0,0.89,-0.13,0.18,-0.71,5.0
54,0.88,0.12,0.0,0.89,-0.17,0.19,-0.73,5.0
55,0.88,0.12,0.0,0.89,-0.15,0.18,-0.71,5.0
56,0.88,0.13,0.0,0.89,-0.18,0.18,-0.74,5.0
57,0.89,0.12,0.01,0.89,-1.23,-0.78,-0.56,5.0
58,0.87,0.15,0.0,0.88,-3.51,-1.71,-4.17,5.0
59,0.89,0.15,-0.0,0.9,-7.9,-2.97,-22.02,5.0
60,0.87,0.12,-0.01,0.88,14.8,9.72,-3.29,6.0
61,0.89,0.12,0.0,0.89,0.31,0.47,-0.82,6.0
62,0.89,0.13,0.0,0.89,-0.17,0.2,-0.73,6.0
63,0.88,0.12,0.0,0.89,-0.21,0.21,-0.75,6.0
64,0.89,0.11,-0.01,0.9,0.86,-0.91,-0.53,6.0
65,0.93,0.0,-0.34,0.99,7.7,-23.1,24.42,6.0
66,0.78,0.33,-0.37,0.93,14.62,-79.9,4.56,6.0
67,0.79,0.13,-0.05,0.8,22.01,-138.83,5.44,6.0
68,0.56,0.06,0.41,0.7,22.81,-136.8,3.72,6.0
69,0.31,0.06,0.63,0.71,17.38,-109.05,5.8,6.0
70,0.17,0.04,0.74,0.76,13.6,-85.48,3.78,6.0
