,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
0,0.01,-0.02,1.09,1.09,0.74,-2.34,0.13,1.0
1,0.01,-0.01,1.1,1.1,0.93,-2.42,-0.67,1.0
2,0.01,-0.02,1.11,1.11,-0.66,-2.43,-1.93,1.0
3,0.01,-0.03,1.12,1.12,-1.47,-2.01,-2.84,1.0
4,0.01,-0.04,1.12,1.12,-1.15,-1.48,-2.37,1.0
5,0.01,-0.04,1.12,1.12,-0.2,-0.3,-1.67,1.0
6,0.01,-0.04,1.12,1.12,0.19,0.05,-1.76,1.0
7,0.02,-0.04,1.1,1.1,-1.25,-2.73,-1.17,1.0
8,-0.04,0.01,1.12,1.12,-7.86,-5.13,-4.05,1.0
9,-0.1,0.1,1.1,1.11,-23.06,-13.38,-21.05,1.0
10,-0.0,0.15,1.23,1.24,-3.92,-22.39,-38.74,1.0
11,-0.11,0.08,1.17,1.18,7.11,25.3,-17.43,1.0
12,-0.0,0.02,1.1,1.1,42.8,30.45,-13.47,1.0
13,-0.18,0.23,1.11,1.15,30.63,20.56,-5.16,1.0
14,0.03,-0.07,1.08,1.09,-15.58,-3.78,53.19,1.0
15,0.19,0.08,1.1,1.12,15.98,12.26,50.7,1.0
16,0.03,-0.06,1.05,1.05,31.34,25.74,31.92,1.0
17,0.04,-0.1,0.96,0.96,5.24,13.54,31.26,1.0
18,0.05,-0.03,1.03,1.03,-11.99,7.5,20.0,1.0
19,-0.02,-0.02,1.06,1.06,-36.93,2.2,-0.37,1.0
20,0.15,0.04,0.96,0.97,-20.73,-3.7,-9.08,1.0
21,0.03,0.03,1.2,1.2,-41.19,-8.86,-22.68,1.0
22,0.1,0.23,1.07,1.1,-87.42,9.22,-18.03,1.0
23,0.24,0.1,1.04,1.07,-77.79,9.01,-76.66,1.0
24,0.14,0.02,0.7,0.72,-158.72,31.24,-34.39,1.0
25,0.25,-0.21,0.83,0.89,-206.88,11.78,-56.96,1.0
26,0.12,0.16,0.63,0.66,-252.05,130.37,52.98,7.0
27,0.5,0.32,0.59,0.83,-66.88,162.4,26.0,7.0
28,0.98,0.21,0.99,1.4,34.17,227.57,23.62,7.0
29,1.22,0.2,0.21,1.25,-185.44,-112.63,-152.99,7.0
30,0.9,0.12,-0.02,0.91,2.62,2.61,-2.7,7.0
31,0.89,0.12,0.0,0.9,-0.07,0.22,-0.76,7.0
32,0.88,0.12,0.01,0.89,-0.23,0.0,-0.94,7.0
33,0.89,0.12,0.0,0.9,-0.65,-0.27,-0.84,7.0
34,0.87,0.15,0.01,0.89,-7.44,-3.56,0.23,7.0
35,0.87,0.15,0.01,0.89,-3.6,-1.32,-0.76,7.0
36,0.87,0.15,0.0,0.89,-0.1,0.26,-1.95,7.0
37,0.89,0.12,0.0,0.9,4.44,2.5,-1.35,7.0
38,0.89,0.12,0.0,0.9,0.03,0.26,-0.73,7.0
39,0.89,0.12,0.0,0.9,-0.13,0.18,-0.68,7.0
40,0.89,0.12,0.0,0.9,-0.12,0.2,-0.7,7.0
41,0.89,0.12,0.0,0.9,-0.12,0.21,-0.73,7.0
42,0.89,0.12,0.0,0.9,-0.15,0.2,-0.73,5.0
43,0.89,0.12,0.0,0.9,-0.13,0.21,-0.75,5.0
44,0.89,0.12,0.0,0.9,-0.13,0.19,-0.72,5.0
45,0.89,0.12,0.0,0.9,-0.15,0.2,-0.77,5.0
46,0.89,0.12,0.0,0.9,-0.15,0.2,-0.69,5.0
47,0.89,0.12,0.0,0.9,-0.16,0.16,-0.69,5.0
48,0.89,0.12,0.0,0.9,-0.17,0.14,-0.73,5.0
49,0.89,0.12,0.0,0.9,-0.14,0.19,-0.73,5.0
50,0.89,0.12,0.0,0.9,-0.17,0.19,-0.73,5.0
51,0.89,0.12,0.0,0.9,-0.12,0.2,-0.7,5.0
52,0.89,0.12,0.0,0.9,-0.16,0.22,-0.75,5.0
53,0.89,0.13,0.0,0.9,-0.22,-0.19,-0.46,5.0
54,0.89,0.11,0.0,0.9,-3.18,-1.77,-10.8,5.0
55,0.88,0.13,0.0,0.89,4.44,3.8,-1.54,6.0
56,0.89,0.13,0.0,0.9,0.03,0.34,-0.82,6.0
57,0.89,0.12,0.0,0.9,-0.14,0.22,-0.73,6.0
58,0.89,0.12,0.0,0.9,-0.16,0.21,-0.71,6.0
59,0.89,0.12,0.0,0.9,-0.13,0.2,-0.76,6.0
60,0.89,0.13,0.0,0.89,-0.17,0.18,-0.7,6.0
61,0.89,0.12,0.0,0.9,-0.18,0.23,-0.74,6.0
