,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
0,0.06,-0.11,1.28,1.29,2.73,-1.58,1.87,1.0
1,0.09,-0.09,1.3,1.31,-4.94,9.5,-0.41,1.0
2,0.05,-0.04,1.3,1.31,-2.29,13.37,-7.14,1.0
3,0.1,-0.01,1.28,1.29,0.54,10.15,-9.81,1.0
4,0.04,0.01,1.29,1.29,-0.54,7.74,-10.28,1.0
5,0.09,0.03,1.31,1.31,7.23,6.49,-11.06,1.0
6,0.03,0.03,1.25,1.25,15.01,5.68,-26.93,1.0
7,-0.04,-0.09,1.3,1.3,23.49,3.43,-29.82,1.0
8,-0.1,-0.18,1.24,1.26,32.64,1.0,-13.64,1.0
9,0.13,-0.09,1.29,1.3,28.54,-0.44,-0.51,1.0
10,0.0,-0.1,1.21,1.22,20.13,4.88,16.65,1.0
11,0.1,0.0,1.2,1.2,-6.11,6.77,18.49,1.0
12,0.05,-0.07,1.26,1.26,-12.37,8.79,21.57,1.0
13,0.03,-0.07,1.2,1.21,-16.85,13.06,27.27,1.0
14,0.01,-0.05,1.24,1.24,-10.65,-3.64,13.3,1.0
15,-0.02,-0.08,1.25,1.25,-3.09,-6.1,8.27,1.0
16,0.21,0.01,1.31,1.32,19.22,-0.69,-2.37,1.0
17,-0.03,-0.05,1.15,1.15,1.13,-6.49,5.1,1.0
18,-0.0,0.0,1.16,1.16,-18.48,-4.33,10.47,1.0
19,0.13,0.03,1.21,1.22,-10.55,6.24,3.53,1.0
20,-0.04,-0.05,1.11,1.11,-23.1,-8.91,1.4,1.0
21,0.03,-0.05,1.23,1.23,-32.0,-16.47,5.64,1.0
22,0.05,-0.05,1.22,1.22,-6.59,-7.64,12.16,1.0
23,-0.01,-0.05,1.16,1.16,-26.99,0.82,15.67,1.0
24,0.05,-0.03,1.17,1.17,-31.38,2.52,4.03,1.0
25,0.06,-0.04,1.17,1.18,-20.64,2.25,-0.15,1.0
26,-0.06,-0.1,1.08,1.09,-29.5,-6.43,6.52,1.0
27,0.1,-0.06,1.12,1.13,-67.79,14.31,-0.5,1.0
28,0.2,-0.09,1.13,1.16,-97.61,47.45,-0.83,1.0
29,0.08,-0.17,0.99,1.01,-98.03,58.75,1.78,1.0
30,0.12,-0.14,0.92,0.94,-88.48,33.3,-1.76,1.0
31,-0.12,0.11,1.01,1.02,-29.75,114.92,12.12,1.0
32,0.25,0.06,0.63,0.68,-30.43,123.8,-1.42,1.0
33,0.46,-0.04,0.17,0.49,-20.47,124.5,-5.87,7.0
34,0.62,0.18,0.61,0.89,-21.84,122.31,-4.16,7.0
35,1.06,0.16,0.26,1.1,-43.4,232.25,-11.25,7.0
36,0.92,0.12,-0.12,0.93,-1.07,8.13,-0.57,7.0
37,0.89,0.12,-0.0,0.89,-0.17,0.37,-0.7,7.0
38,0.89,0.12,0.0,0.89,-0.14,0.19,-0.7,7.0
39,0.88,0.12,0.0,0.89,-0.12,0.2,-0.72,7.0
40,0.88,0.12,0.01,0.89,-0.41,-0.23,-0.66,7.0
41,0.89,0.12,0.0,0.89,-0.65,-0.31,-0.63,7.0
42,0.88,0.12,0.0,0.89,-0.1,0.27,-0.76,7.0
43,0.88,0.12,-0.0,0.89,-1.5,-0.84,-0.44,7.0
44,0.88,0.13,0.0,0.89,-0.07,0.26,-0.59,7.0
45,0.88,0.13,0.0,0.89,-1.23,-0.4,-0.18,7.0
46,0.88,0.13,0.0,0.89,-0.52,-0.01,-0.5,7.0
47,0.88,0.13,0.0,0.89,0.04,-0.08,-0.79,7.0
48,0.88,0.12,0.01,0.89,1.73,1.73,-1.12,7.0
49,0.88,0.12,0.0,0.89,-0.08,0.24,-0.78,7.0
50,0.88,0.12,0.0,0.89,-0.12,0.18,-0.76,7.0
51,0.88,0.12,0.0,0.89,-0.16,0.2,-0.71,7.0
52,0.88,0.12,0.0,0.89,-0.17,0.2,-0.74,5.0
53,0.88,0.12,0.0,0.89,0.0,0.08,-0.72,5.0
54,0.88,0.12,0.0,0.89,-0.16,0.19,-0.74,5.0
55,0.88,0.12,0.0,0.89,-0.42,0.37,-0.7,5.0
56,0.88,0.12,0.0,0.89,-0.24,0.29,-0.71,5.0
57,0.89,0.12,0.0,0.89,-0.13,0.19,-0.68,5.0
58,0.88,0.12,0.0,0.89,-0.15,0.2,-0.72,5.0
59,0.88,0.12,0.0,0.89,-0.17,0.19,-0.7,5.0
60,0.88,0.12,0.0,0.89,-0.55,-0.14,-0.64,5.0
61,0.88,0.13,0.0,0.89,-0.03,0.24,-0.44,5.0
62,0.88,0.12,0.0,0.89,0.58,-0.02,-0.82,6.0
63,0.88,0.12,-0.01,0.89,1.2,-1.56,-0.67,6.0
64,0.89,0.08,-0.14,0.91,8.54,-14.77,5.64,6.0
65,0.83,0.13,-0.29,0.89,13.98,-40.53,-0.46,6.0
66,0.78,0.12,-0.18,0.81,8.77,-86.69,-7.18,6.0
67,0.72,0.04,-0.04,0.72,28.79,-112.71,-3.92,6.0
68,0.54,-0.03,0.29,0.62,15.88,-128.49,4.16,6.0
69,0.33,-0.02,0.61,0.69,8.27,-116.17,5.22,6.0
70,0.17,-0.04,0.81,0.83,12.49,-85.95,6.86,6.0
71,0.06,0.03,0.88,0.88,10.71,-61.13,11.53,6.0
