,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
0,0.03,0.02,1.22,1.22,-1.3,3.27,-0.64,1.0
1,0.02,-0.0,1.22,1.22,-0.17,2.56,-2.89,1.0
2,0.03,-0.0,1.22,1.22,-1.23,2.87,-1.96,1.0
3,0.02,0.0,1.22,1.22,1.95,3.72,-1.34,1.0
4,-0.12,0.1,1.18,1.19,-3.96,4.57,-13.53,1.0
5,-0.13,0.15,1.25,1.27,-20.44,-3.97,-19.02,1.0
6,-0.06,0.23,1.17,1.19,-3.09,17.81,-8.4,1.0
7,0.02,0.19,1.11,1.13,-5.35,23.37,-1.73,1.0
8,0.01,0.18,1.1,1.11,7.17,16.1,8.68,1.0
9,-0.04,0.16,1.02,1.04,2.94,4.99,15.88,1.0
10,-0.05,0.13,1.09,1.1,2.17,-9.74,21.6,1.0
11,-0.09,0.12,1.14,1.15,18.1,-1.41,28.65,1.0
12,0.01,0.23,1.09,1.11,25.88,9.41,11.05,1.0
13,0.05,0.15,1.07,1.08,23.14,17.2,-2.76,1.0
14,0.05,0.14,1.01,1.03,-1.1,16.19,2.71,1.0
15,-0.12,0.09,1.04,1.05,-18.77,3.32,15.93,1.0
16,0.02,0.12,1.1,1.11,-8.34,-7.29,7.61,1.0
17,-0.01,0.08,1.06,1.06,4.18,8.84,11.71,1.0
18,0.06,0.12,1.0,1.01,0.67,9.33,10.44,1.0
19,0.14,0.17,0.88,0.91,-9.59,-6.05,0.86,1.0
20,-0.12,0.04,0.96,0.97,-23.66,-9.01,0.85,1.0
21,0.02,0.14,0.98,0.99,-27.73,-10.44,6.52,1.0
22,0.13,0.22,1.06,1.09,-41.28,2.66,-8.42,1.0
23,-0.2,0.15,1.05,1.08,-62.62,1.48,-24.45,1.0
24,0.07,0.08,1.05,1.06,-84.02,-3.78,-10.32,1.0
25,0.38,0.0,0.94,1.01,-151.68,39.63,1.62,1.0
26,0.45,0.0,0.72,0.85,-201.48,61.74,-21.39,1.0
27,-1.03,0.65,0.62,1.37,-102.14,20.45,-18.9,1.0
28,0.67,-0.47,0.17,0.84,33.8,193.94,-112.45,7.0
29,0.7,-0.17,0.42,0.83,-130.31,95.73,-30.89,7.0
30,0.93,0.23,0.89,1.31,-92.54,199.18,54.8,7.0
31,1.23,0.35,1.25,1.79,-83.71,-75.45,-154.57,7.0
32,0.81,0.28,0.02,0.86,66.45,-46.44,15.84,7.0
33,0.73,0.23,0.06,0.77,-30.93,4.71,-124.23,7.0
34,0.71,0.21,-0.13,0.75,2.8,6.47,4.84,7.0
35,0.89,0.12,0.01,0.89,-2.35,-1.67,1.92,7.0
36,0.87,0.13,0.0,0.88,-2.42,-1.28,0.86,7.0
37,0.87,0.13,-0.0,0.88,4.56,3.36,-1.37,7.0
38,0.88,0.12,0.01,0.89,0.34,0.56,-0.81,7.0
39,0.88,0.12,0.0,0.89,-0.09,0.24,-0.7,7.0
40,0.88,0.12,0.01,0.89,-0.15,0.17,-0.7,7.0
41,0.88,0.12,0.0,0.89,-0.14,0.22,-0.68,7.0
42,0.88,0.12,0.0,0.89,-0.16,0.21,-0.7,5.0
43,0.88,0.12,0.0,0.89,-0.2,0.18,-0.69,5.0
44,0.88,0.12,0.01,0.89,-0.16,0.18,-0.7,5.0
45,0.88,0.12,0.0,0.89,-0.17,0.2,-0.71,5.0
46,0.88,0.12,0.0,0.89,-0.17,0.17,-0.69,5.0
47,0.88,0.12,0.0,0.89,-0.25,0.13,-0.68,5.0
48,0.88,0.12,0.0,0.89,-5.65,-4.17,0.11,5.0
49,0.88,0.13,0.0,0.89,0.61,0.4,-0.14,5.0
50,0.87,0.13,0.0,0.88,-0.82,-0.11,-0.49,5.0
51,0.88,0.12,0.01,0.89,2.07,1.82,-1.04,6.0
52,0.88,0.12,0.0,0.89,-0.11,0.24,-0.7,6.0
53,0.88,0.12,0.01,0.89,-0.15,0.21,-0.67,6.0
54,0.88,0.12,0.0,0.89,-0.17,0.17,-0.7,6.0
55,0.88,0.12,0.01,0.89,-0.21,0.27,-0.68,6.0
56,0.88,0.12,0.0,0.89,-0.17,0.21,-0.71,6.0
57,0.88,0.12,0.0,0.89,0.09,0.01,-0.62,6.0
58,0.88,0.12,-0.0,0.89,0.31,-0.76,-0.48,6.0
59,0.93,-0.04,-0.05,0.94,0.28,-6.81,14.75,6.0
60,0.77,0.15,-0.34,0.85,9.39,-41.27,27.37,6.0
61,0.77,0.17,-0.2,0.81,17.49,-81.7,10.59,6.0
62,0.68,0.04,0.11,0.69,16.83,-100.17,11.0,6.0
63,0.51,0.09,0.29,0.59,20.85,-86.94,11.8,6.0
64,0.58,0.15,0.37,0.7,16.03,-78.65,43.56,6.0
65,-0.08,0.11,0.64,0.65,9.84,-101.35,1.93,6.0
66,0.1,0.07,0.68,0.69,2.02,-28.66,-2.72,6.0
