,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
96,0.91,0.1,-0.11,0.92,-0.19,1.15,0.02,5.0
97,0.91,0.1,-0.12,0.92,-0.15,1.16,0.08,5.0
98,0.91,0.1,-0.11,0.92,-0.35,0.7,0.2,5.0
99,0.91,0.1,-0.12,0.92,-1.0,0.14,0.15,5.0
100,0.91,0.1,-0.13,0.92,-1.79,0.07,0.26,6.0
101,0.92,0.12,-0.12,0.93,-4.88,-0.61,0.27,6.0
102,0.93,0.1,-0.12,0.94,-9.77,-2.42,1.57,6.0
103,0.82,0.28,-0.14,0.87,-18.7,-8.92,-8.14,6.0
104,0.81,0.21,-0.17,0.85,-16.04,-3.58,-7.1,6.0
105,0.87,0.15,-0.07,0.88,-1.58,-21.08,-5.74,6.0
106,0.79,0.2,-0.29,0.87,22.15,-36.71,0.47,6.0
107,0.73,0.15,-0.16,0.77,23.98,-61.82,-6.6,6.0
108,0.64,0.1,0.08,0.65,7.04,-49.69,-5.21,6.0
109,0.51,0.06,-0.1,0.53,11.75,-52.64,-5.61,6.0
110,0.48,0.01,0.03,0.48,7.09,-63.1,0.25,6.0
