,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
0,-0.01,0.06,1.02,1.02,1.28,-0.8,-2.28,1.0
1,-0.01,0.07,0.99,0.99,-0.66,-2.6,-7.91,1.0
2,0.01,-0.0,1.02,1.02,-0.7,-4.67,-10.26,1.0
3,0.01,-0.04,1.09,1.09,0.23,-4.1,-5.18,1.0
4,0.01,-0.01,1.09,1.09,-0.87,7.37,-4.16,1.0
5,0.0,-0.05,0.97,0.98,-0.55,11.81,-3.52,1.0
6,0.0,-0.02,0.96,0.96,-1.76,2.18,-1.11,1.0
7,0.01,-0.03,1.02,1.02,0.83,1.33,-0.04,1.0
8,0.0,-0.02,1.0,1.0,-1.3,2.01,-0.58,1.0
9,-0.01,-0.03,0.99,0.99,2.06,-0.99,-3.34,1.0
10,-0.06,0.1,1.0,1.0,-15.25,-8.84,-22.85,1.0
11,0.04,0.09,1.06,1.06,-2.94,10.15,-42.22,1.0
12,0.06,-0.04,0.96,0.96,11.95,28.04,-27.5,1.0
13,-0.08,-0.06,0.93,0.93,-0.58,1.57,-0.37,1.0
14,-0.04,0.03,0.97,0.97,-5.27,-7.02,-0.47,1.0
15,-0.03,0.01,0.96,0.96,4.0,3.66,-26.6,1.0
16,-0.02,-0.12,0.97,0.98,2.16,14.37,-21.67,1.0
17,0.03,-0.2,0.87,0.9,-14.6,18.03,6.68,1.0
18,0.05,-0.15,0.91,0.92,-10.09,-0.58,36.26,1.0
19,0.0,-0.08,0.93,0.94,1.49,-11.1,43.64,1.0
20,0.06,-0.19,0.89,0.91,-17.68,-20.24,38.81,1.0
21,-0.03,-0.3,0.94,0.99,-69.32,-25.59,50.92,1.0
22,0.05,-0.05,1.01,1.01,-59.89,-19.75,44.55,1.0
23,0.23,0.13,0.95,0.99,-123.31,55.26,-21.62,1.0
24,0.1,-0.18,0.71,0.74,-133.58,66.01,-67.82,1.0
25,0.15,-0.33,0.51,0.63,-200.89,15.52,-51.7,1.0
26,0.65,0.18,0.87,1.1,-173.2,155.85,11.6,1.0
27,0.89,0.24,0.94,1.32,-77.6,236.36,-18.58,1.0
28,2.28,0.47,-1.05,2.55,87.88,200.34,1.56,7.0
29,0.95,0.08,-0.18,0.97,3.97,10.37,3.1,7.0
30,0.9,0.09,-0.11,0.91,-0.14,1.29,0.02,7.0
31,0.89,0.09,-0.11,0.91,-0.22,1.01,-0.06,7.0
32,0.89,0.09,-0.11,0.91,-0.22,1.01,-0.04,7.0
33,0.9,0.09,-0.11,0.91,-0.28,0.86,-0.17,7.0
34,0.89,0.09,-0.11,0.9,-0.25,0.97,-0.11,7.0
35,0.9,0.08,-0.11,0.91,-0.73,0.26,-0.14,7.0
36,0.89,0.09,-0.11,0.9,0.81,1.69,-0.16,7.0
37,0.89,0.09,-0.11,0.9,-0.1,1.27,-0.31,7.0
38,0.89,0.09,-0.11,0.9,-0.2,1.1,-0.11,7.0
39,0.89,0.09,-0.11,0.9,-0.19,1.04,-0.05,7.0
40,0.89,0.09,-0.11,0.9,-0.22,1.09,-0.08,7.0
41,0.89,0.09,-0.11,0.91,-0.3,1.09,-0.08,7.0
42,0.89,0.09,-0.11,0.9,-0.2,1.01,-0.05,7.0
43,0.89,0.09,-0.11,0.9,-0.13,0.98,-0.04,5.0
44,0.89,0.09,-0.11,0.9,-0.15,1.0,-0.02,5.0
45,0.89,0.09,-0.11,0.9,0.08,0.83,-0.07,5.0
46,0.89,0.09,-0.11,0.9,-0.19,1.05,-0.03,5.0
47,0.89,0.09,-0.11,0.9,-0.17,1.0,-0.04,5.0
48,0.89,0.09,-0.11,0.9,-0.26,1.1,-0.08,5.0
49,0.89,0.08,-0.12,0.91,0.73,-0.25,0.05,5.0
50,0.89,0.08,-0.14,0.91,-0.22,-1.54,0.22,5.0
51,0.89,0.07,-0.09,0.89,-0.59,-0.36,3.04,5.0
52,0.88,0.09,-0.08,0.89,-0.38,1.49,-0.01,5.0
53,0.89,0.09,-0.1,0.9,0.1,2.77,-0.34,5.0
54,0.89,0.08,-0.11,0.9,-0.15,1.2,-0.06,5.0
55,0.89,0.09,-0.11,0.9,-1.14,0.14,0.04,5.0
56,0.89,0.08,-0.16,0.91,0.03,-2.15,0.1,6.0
57,0.88,0.06,-0.16,0.9,2.13,-11.62,0.28,6.0
58,0.86,0.03,-0.17,0.88,2.71,-9.0,4.2,6.0
59,0.81,0.1,-0.37,0.89,10.6,-44.97,15.23,6.0
60,0.78,0.01,-0.25,0.82,18.47,-86.03,17.75,6.0
61,0.59,0.11,0.07,0.6,20.08,-94.71,13.54,6.0
62,0.47,0.05,0.02,0.47,18.98,-101.85,8.57,6.0
63,0.36,0.0,0.33,0.48,17.89,-110.2,2.27,6.0
64,0.22,0.0,0.67,0.7,14.73,-96.72,0.84,6.0
65,0.08,-0.05,0.82,0.82,10.09,-64.25,0.05,6.0
66,0.04,-0.03,0.77,0.77,7.33,-41.81,2.72,6.0
67,0.02,-0.03,0.9,0.9,5.31,-29.87,1.22,6.0
