,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
0,0.0,-0.0,1.18,1.18,0.73,3.56,-3.62,1.0
1,0.01,0.03,1.18,1.18,-0.87,3.33,-13.17,1.0
2,-0.13,0.07,1.23,1.24,2.59,-0.52,-18.86,1.0
3,-0.01,0.13,1.14,1.15,-1.22,-0.18,-11.44,1.0
4,0.06,0.13,1.12,1.13,-10.44,16.78,-10.56,1.0
5,-0.01,0.07,1.13,1.14,4.36,18.42,3.32,1.0
6,-0.03,0.07,1.09,1.09,27.48,21.29,19.54,1.0
7,-0.06,0.09,1.08,1.08,32.55,15.8,18.95,1.0
8,-0.08,0.06,1.08,1.09,26.85,2.68,22.42,1.0
9,0.03,0.12,1.07,1.08,20.87,0.95,24.48,1.0
10,-0.07,0.1,1.07,1.08,10.39,2.29,10.59,1.0
11,0.04,0.12,1.09,1.1,4.36,2.12,11.68,1.0
12,-0.02,0.16,1.08,1.09,-7.2,5.18,3.52,1.0
13,-0.04,0.16,1.03,1.04,-3.77,2.92,2.17,1.0
14,-0.02,0.09,1.06,1.07,-1.37,-3.09,-5.32,1.0
15,-0.01,0.14,1.05,1.06,2.25,7.71,-4.71,1.0
16,0.02,0.13,1.04,1.05,0.06,6.59,-8.27,1.0
17,0.05,0.05,0.93,0.93,-11.65,9.86,-4.28,1.0
18,-0.08,0.09,0.97,0.98,-28.81,-6.68,27.33,1.0
19,0.03,0.12,0.99,1.0,-119.14,-56.25,79.27,1.0
20,0.08,0.19,1.19,1.2,-37.33,6.9,27.44,1.0
21,-0.04,0.16,1.1,1.12,51.6,36.35,-10.27,1.0
22,-0.07,0.04,0.93,0.94,35.52,35.29,-27.28,1.0
23,-0.02,0.12,0.9,0.91,-20.21,29.26,-22.59,1.0
24,-0.18,-0.0,0.84,0.86,-12.09,-17.75,-7.9,1.0
25,0.12,0.2,0.95,0.97,-38.85,5.05,12.36,1.0
26,0.46,0.35,0.91,1.08,-76.51,45.51,-14.96,1.0
27,0.17,0.01,1.02,1.04,-154.16,81.09,-67.65,1.0
28,0.21,0.25,0.73,0.8,-60.29,189.04,-52.48,1.0
29,0.59,-0.1,0.14,0.61,-103.63,101.82,-91.33,1.0
30,0.92,0.2,0.92,1.32,-104.02,165.68,-20.99,7.0
31,1.42,0.05,-0.26,1.44,74.9,103.08,-94.29,7.0
32,0.93,0.12,-0.03,0.94,0.16,3.11,-3.34,7.0
33,0.89,0.12,0.0,0.9,-0.16,0.2,-0.73,7.0
34,0.89,0.12,0.0,0.9,-0.2,0.17,-0.63,7.0
35,0.89,0.12,0.0,0.9,-0.46,0.18,-0.74,7.0
36,0.89,0.13,0.0,0.9,0.06,-0.92,0.59,7.0
37,0.89,0.12,0.0,0.9,-0.37,-0.27,-0.6,7.0
38,0.89,0.12,0.01,0.9,0.02,0.49,-1.1,7.0
39,0.89,0.12,0.0,0.9,-0.17,0.2,-0.72,7.0
40,0.89,0.12,0.0,0.9,-0.14,0.18,-0.63,7.0
41,0.89,0.12,0.0,0.9,-0.19,0.19,-0.69,7.0
42,0.89,0.12,0.0,0.9,-0.17,0.2,-0.66,5.0
43,0.89,0.12,0.0,0.9,-0.17,0.16,-0.61,5.0
44,0.89,0.12,0.0,0.9,-0.19,0.21,-0.63,5.0
45,0.89,0.12,0.0,0.9,-0.17,0.21,-0.65,5.0
46,0.89,0.12,0.0,0.9,-0.17,0.18,-0.65,5.0
47,0.89,0.12,0.0,0.9,-0.21,0.21,-0.63,5.0
48,0.89,0.12,0.0,0.9,-0.2,0.18,-0.71,5.0
49,0.89,0.12,0.0,0.9,-0.13,-0.02,-0.67,5.0
50,0.89,0.13,0.0,0.9,0.19,-0.29,0.64,5.0
51,0.89,0.13,0.0,0.9,-0.36,1.0,-1.62,6.0
52,0.89,0.12,0.0,0.9,-0.19,0.24,-0.87,6.0
53,0.89,0.12,0.0,0.9,-0.17,0.23,-0.7,6.0
54,0.89,0.12,0.01,0.89,-0.17,0.14,-0.58,6.0
55,0.9,0.11,-0.01,0.91,0.9,-1.05,-0.24,6.0
56,0.91,0.04,-0.2,0.94,5.22,-16.61,15.83,6.0
57,0.8,0.19,-0.44,0.94,15.73,-73.1,11.52,6.0
58,0.79,0.14,-0.07,0.81,20.95,-128.54,2.75,6.0
59,0.59,0.07,0.33,0.68,20.85,-129.49,-2.28,6.0
60,0.38,0.02,0.48,0.62,24.99,-113.53,8.78,6.0
61,0.14,0.04,0.71,0.72,13.84,-90.97,3.0,6.0
62,0.12,0.04,0.85,0.86,15.95,-73.43,1.8,6.0
63,0.02,0.02,0.98,0.98,12.23,-63.63,4.58,6.0
64,0.03,-0.01,1.06,1.06,7.85,-38.09,1.45,6.0
65,-0.06,0.01,1.09,1.09,0.62,-31.36,16.42,6.0
66,0.0,0.01,1.1,1.1,2.73,-14.32,4.0,6.0
67,-0.0,0.04,1.12,1.12,1.7,-8.93,6.49,6.0
68,-0.01,0.04,1.13,1.13,0.29,-2.0,2.01,6.0
69,-0.0,0.06,1.13,1.14,-0.75,4.36,3.39,6.0
