,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
0,0.01,-0.03,0.94,0.94,16.58,-0.99,-0.21,1.0
1,0.0,-0.03,0.88,0.88,10.5,1.31,-2.81,1.0
2,0.01,-0.08,0.92,0.92,10.05,1.97,-4.36,1.0
3,0.0,-0.07,0.93,0.94,11.25,3.83,-1.33,1.0
4,0.0,-0.04,0.9,0.9,5.34,2.48,-1.75,1.0
5,0.01,-0.07,0.88,0.88,9.98,2.14,-2.68,1.0
6,0.01,-0.09,0.88,0.88,4.17,-1.25,0.56,1.0
7,0.01,-0.06,0.93,0.93,-6.93,-4.35,2.22,1.0
8,0.0,-0.05,0.97,0.97,-3.47,-0.41,-1.63,1.0
9,0.02,-0.04,0.93,0.93,15.01,2.45,-4.81,1.0
10,0.02,-0.12,0.94,0.95,2.41,6.15,-3.44,1.0
11,0.01,-0.06,0.95,0.95,25.41,8.72,-4.76,1.0
12,0.02,-0.09,0.88,0.88,39.24,10.82,-9.7,1.0
13,0.01,-0.15,0.86,0.88,20.48,-7.0,-2.01,1.0
14,0.02,-0.12,0.87,0.88,-57.21,-12.72,3.75,1.0
15,0.03,-0.14,0.91,0.92,-56.46,-23.98,1.14,1.0
16,0.03,-0.14,1.06,1.07,-41.75,-25.15,6.7,1.0
17,0.03,-0.08,0.96,0.97,-17.03,-13.5,7.99,1.0
18,-0.0,-0.06,0.98,0.98,-32.5,-13.73,0.02,1.0
19,-0.07,-0.03,1.06,1.06,-25.67,-8.49,-22.36,1.0
20,-0.02,-0.06,1.03,1.03,-14.28,15.42,-24.99,1.0
21,-0.11,0.01,1.03,1.03,3.43,-4.19,-12.24,1.0
22,-0.02,0.06,1.05,1.06,40.77,19.76,-20.8,1.0
23,-0.05,-0.04,0.97,0.97,46.18,23.6,-35.7,1.0
24,-0.09,-0.17,0.99,1.0,13.91,19.8,-19.82,1.0
25,0.07,-0.16,0.93,0.94,1.34,21.55,6.01,1.0
26,0.14,-0.17,0.97,0.99,1.66,11.78,34.22,1.0
27,0.17,-0.09,0.94,0.96,16.48,10.78,43.8,1.0
28,0.03,-0.22,0.93,0.96,-4.47,-10.16,45.75,1.0
29,0.06,-0.19,0.95,0.97,-45.69,-32.29,44.45,1.0
30,0.08,-0.13,0.93,0.94,-15.08,-15.86,33.39,1.0
31,0.09,-0.21,0.92,0.95,-66.73,-24.68,6.71,1.0
32,-0.11,-0.6,0.97,1.15,-88.81,8.98,-27.11,1.0
33,0.01,-0.42,0.97,1.06,-25.57,27.36,-18.65,1.0
34,0.05,-0.15,1.02,1.03,-122.49,-14.2,-3.22,1.0
35,0.0,0.13,1.04,1.05,-137.83,15.28,-12.66,1.0
36,0.09,0.0,0.77,0.77,-127.77,42.99,-20.67,1.0
37,0.21,0.09,0.7,0.74,-148.3,70.56,-14.46,1.0
38,0.49,0.32,0.9,1.07,-100.92,174.92,-12.18,1.0
39,1.09,0.18,0.73,1.32,-5.41,249.38,-45.7,7.0
40,1.66,0.02,-0.68,1.8,-11.22,44.58,-18.62,7.0
41,0.92,0.08,-0.13,0.93,-0.54,2.35,-0.72,7.0
42,0.9,0.09,-0.11,0.91,-0.21,1.06,-0.07,7.0
43,0.9,0.09,-0.11,0.91,-0.21,1.04,-0.07,7.0
44,0.9,0.09,-0.11,0.91,-0.22,1.03,-0.03,7.0
45,0.9,0.09,-0.11,0.91,-0.24,1.04,-0.04,7.0
46,0.91,0.08,-0.12,0.92,-5.01,-3.32,-0.46,7.0
47,0.89,0.11,-0.11,0.9,-4.36,-0.78,-0.41,7.0
48,0.89,0.1,-0.11,0.9,8.64,4.7,-0.4,7.0
49,0.89,0.09,-0.11,0.9,2.84,3.43,2.4,7.0
50,0.9,0.09,-0.11,0.91,-0.12,1.08,-0.03,7.0
51,0.9,0.09,-0.11,0.91,-0.22,1.07,-0.08,7.0
52,0.9,0.09,-0.11,0.91,-0.25,1.03,-0.08,7.0
53,0.89,0.09,-0.11,0.91,-0.22,1.07,-0.08,7.0
54,0.9,0.09,-0.11,0.91,-0.24,1.1,-0.02,5.0
55,0.9,0.09,-0.11,0.91,-0.2,1.03,-0.08,5.0
56,0.9,0.09,-0.11,0.91,-0.29,1.1,-0.04,5.0
57,0.89,0.09,-0.11,0.91,-0.2,1.04,-0.04,5.0
58,0.9,0.09,-0.11,0.91,-0.14,1.0,0.01,5.0
59,0.89,0.09,-0.11,0.91,0.74,0.03,0.43,5.0
60,0.89,0.07,-0.13,0.9,0.88,-1.67,0.36,5.0
61,0.88,0.09,-0.19,0.9,1.73,-4.98,-0.32,5.0
62,0.87,0.06,-0.03,0.87,2.41,-13.43,2.95,5.0
63,0.86,-0.02,-0.27,0.91,9.07,-24.55,20.99,5.0
64,0.75,0.17,0.0,0.77,7.67,-30.93,11.19,5.0
65,0.72,0.07,0.07,0.73,2.27,-6.3,1.29,5.0
66,0.7,0.1,-0.1,0.71,11.5,5.11,-6.34,5.0
67,0.78,-0.12,-0.32,0.86,23.34,-7.13,1.35,6.0
68,0.7,-0.04,-0.21,0.73,-34.66,-65.7,11.07,6.0
69,0.58,-0.02,-0.13,0.6,23.5,-51.21,4.56,6.0
70,0.5,0.07,0.03,0.51,13.36,-73.13,7.69,6.0
71,0.4,0.02,0.13,0.42,14.46,-78.52,4.78,6.0
72,0.3,-0.02,0.22,0.37,15.95,-85.52,2.01,6.0
73,0.22,-0.05,0.47,0.52,15.25,-88.55,5.52,6.0
74,0.13,0.0,0.69,0.7,14.88,-89.5,1.26,6.0
