,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
0,0.02,0.0,1.16,1.16,-0.84,1.57,-3.19,1.0
1,0.02,0.01,1.16,1.16,-1.07,-0.38,-9.19,1.0
2,0.02,0.0,1.16,1.16,11.63,-2.46,-9.36,1.0
3,0.01,-0.02,1.15,1.15,13.18,-0.94,-7.38,1.0
4,-0.02,-0.05,1.15,1.16,3.63,2.34,-4.23,1.0
5,0.05,-0.09,1.18,1.19,1.96,8.16,4.99,1.0
6,-0.02,-0.11,1.18,1.18,5.94,3.62,21.6,1.0
7,0.05,-0.07,1.19,1.2,-2.2,2.53,20.09,1.0
8,0.12,-0.01,1.2,1.2,-6.34,-2.08,7.28,1.0
9,-0.02,0.0,1.19,1.19,-1.36,-10.12,-7.25,1.0
10,0.05,0.06,1.24,1.24,-4.74,-7.17,-29.25,1.0
11,0.02,0.0,1.22,1.22,9.11,-6.81,-43.4,1.0
12,-0.01,-0.05,1.23,1.23,18.82,-3.47,-33.43,1.0
13,0.0,0.01,1.25,1.25,25.71,8.58,-26.43,1.0
14,-0.01,0.0,1.17,1.17,30.31,7.85,-23.63,1.0
15,0.03,0.01,1.26,1.26,11.65,14.85,-13.83,1.0
16,-0.04,-0.09,1.16,1.16,10.12,15.72,3.91,1.0
17,-0.05,-0.05,1.22,1.22,-3.95,-1.99,27.46,1.0
18,0.02,-0.01,1.28,1.28,-6.7,-3.46,28.43,1.0
19,0.02,-0.04,1.22,1.22,9.26,-3.88,33.14,1.0
20,-0.01,-0.02,1.15,1.15,-10.34,3.74,44.58,1.0
21,0.19,0.1,1.27,1.29,-26.92,-3.19,28.33,1.0
22,-0.07,0.0,1.12,1.12,-8.93,-18.33,15.95,1.0
23,0.09,0.04,1.24,1.25,-17.61,-16.12,10.77,1.0
24,-0.03,0.04,1.2,1.2,-5.73,13.06,9.5,1.0
25,0.02,0.05,1.25,1.25,-5.12,16.4,10.7,1.0
26,-0.04,0.07,1.15,1.15,-24.21,13.27,5.02,1.0
27,-0.01,0.03,1.08,1.08,-12.89,4.59,-3.63,1.0
28,0.04,0.02,1.12,1.12,-29.26,-13.1,6.45,1.0
29,0.01,0.01,1.2,1.2,-31.97,-7.1,14.23,1.0
30,0.03,-0.04,1.11,1.11,6.08,2.99,-0.04,1.0
31,0.06,-0.02,1.16,1.16,-16.18,14.82,12.75,1.0
32,0.03,-0.08,1.1,1.11,-59.81,19.35,-8.27,1.0
33,0.16,-0.05,1.1,1.11,-63.47,15.12,-28.47,1.0
34,-0.48,-0.07,1.14,1.24,-18.67,52.67,-52.29,1.0
35,0.17,-0.11,1.07,1.09,-37.49,56.95,-46.28,1.0
36,0.2,-0.01,0.99,1.01,-55.84,95.03,-43.42,1.0
37,0.4,-0.01,0.52,0.66,-86.41,112.72,-53.86,1.0
38,0.57,-0.05,0.13,0.58,-210.24,50.4,-21.26,1.0
39,1.03,0.23,0.95,1.42,-125.47,248.54,8.85,1.0
40,1.43,-0.29,0.41,1.51,-201.73,-70.23,6.17,7.0
41,1.07,0.25,1.1,1.55,127.05,53.08,-16.98,7.0
42,0.83,0.05,-0.38,0.91,29.1,-15.27,-8.36,7.0
43,0.88,0.12,-0.01,0.89,0.67,-0.27,-0.85,7.0
44,0.88,0.12,0.0,0.89,-0.12,0.17,-0.67,7.0
45,0.88,0.12,0.0,0.89,-0.15,0.21,-0.66,7.0
46,0.88,0.12,0.0,0.89,-0.15,0.21,-0.67,7.0
47,0.88,0.12,0.0,0.89,-0.15,0.18,-0.65,7.0
48,0.89,0.12,-0.01,0.9,-0.53,0.49,-0.6,7.0
49,0.88,0.12,0.01,0.89,-0.18,0.22,-0.67,7.0
50,0.88,0.12,0.0,0.89,-2.52,-1.93,0.05,7.0
51,0.88,0.13,0.0,0.89,-0.27,0.32,-0.58,7.0
52,0.88,0.13,0.0,0.89,-0.71,-0.21,-0.51,7.0
53,0.88,0.13,0.0,0.89,0.22,0.41,-0.72,7.0
54,0.88,0.13,0.0,0.89,-0.14,0.05,-0.68,7.0
55,0.88,0.13,0.0,0.89,1.96,1.85,-1.17,7.0
56,0.88,0.12,0.0,0.89,0.41,0.74,-0.86,7.0
57,0.88,0.12,0.0,0.89,0.01,0.34,-0.71,7.0
58,0.88,0.12,0.0,0.89,-0.09,0.27,-0.69,5.0
59,0.88,0.12,0.0,0.89,-0.12,0.26,-0.66,5.0
60,0.88,0.12,0.0,0.89,-0.15,0.15,-0.66,5.0
61,0.88,0.12,0.0,0.89,-0.17,0.19,-0.7,5.0
62,0.88,0.12,0.0,0.89,-0.16,0.18,-0.66,5.0
63,0.88,0.12,0.0,0.89,-0.17,0.08,-0.67,5.0
64,0.88,0.12,0.0,0.89,-0.17,0.2,-0.63,5.0
65,0.88,0.12,0.0,0.89,-0.12,0.23,-0.53,5.0
66,0.88,0.12,0.0,0.89,-0.2,0.12,-0.06,5.0
67,0.89,0.12,0.0,0.89,-0.16,0.02,0.16,5.0
68,0.89,0.11,0.0,0.89,0.5,0.18,-1.14,6.0
69,0.88,0.12,0.0,0.89,0.11,-1.03,-1.05,6.0
70,0.88,0.12,0.03,0.89,-1.4,-3.68,-0.51,6.0
71,0.88,0.06,-0.16,0.89,4.05,-15.96,5.6,6.0
72,0.81,0.11,-0.08,0.82,7.25,-37.38,10.07,6.0
73,0.75,0.13,-0.23,0.79,11.19,-66.79,6.23,6.0
74,0.68,0.11,-0.03,0.69,15.31,-105.54,3.74,6.0
