,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
0,-0.02,0.06,1.07,1.07,5.14,3.39,-15.56,1.0
1,-0.04,0.09,1.15,1.16,-1.52,14.43,-24.52,1.0
2,-0.03,0.06,1.11,1.11,-6.1,16.62,-44.66,1.0
3,-0.09,0.02,1.09,1.1,21.27,16.49,-37.82,1.0
4,-0.09,0.02,1.06,1.07,23.45,20.1,-32.14,1.0
5,-0.14,-0.12,1.07,1.09,-2.76,26.08,-23.65,1.0
6,0.05,-0.13,1.03,1.04,5.33,30.3,0.16,1.0
7,0.03,-0.09,1.03,1.03,27.39,15.43,19.95,1.0
8,0.12,-0.08,1.01,1.02,45.23,20.16,19.45,1.0
9,-0.08,-0.17,1.03,1.05,34.95,18.23,22.87,1.0
10,0.02,-0.16,1.04,1.05,31.27,21.78,34.93,1.0
11,0.08,-0.12,0.99,1.0,27.41,13.09,37.98,1.0
12,0.14,-0.08,0.96,0.97,16.09,2.09,15.36,1.0
13,-0.04,-0.13,0.95,0.96,9.27,-6.44,4.23,1.0
14,0.01,-0.1,0.91,0.91,-1.43,-7.57,2.15,1.0
15,0.09,-0.07,0.88,0.89,-3.83,-14.84,6.03,1.0
16,-0.02,-0.06,0.97,0.97,-20.34,-4.3,0.72,1.0
17,-0.08,-0.09,1.0,1.0,-20.53,3.69,-1.06,1.0
18,0.18,-0.02,0.92,0.93,-5.79,3.89,4.68,1.0
19,0.07,-0.1,0.84,0.85,-58.91,-9.74,2.43,1.0
20,0.03,-0.11,0.88,0.89,-92.11,-29.28,2.94,1.0
21,0.02,-0.12,0.84,0.85,-78.37,-35.0,30.13,1.0
22,0.05,-0.05,0.95,0.96,-90.59,-19.84,19.1,1.0
23,0.17,-0.0,0.98,0.99,-84.13,62.0,-73.38,1.0
24,0.27,-0.15,0.78,0.84,-106.0,71.01,-82.96,1.0
25,0.34,-0.06,0.74,0.82,-165.32,70.34,-46.51,1.0
26,0.59,0.2,0.78,1.0,-200.7,174.03,3.29,1.0
27,0.93,0.29,1.06,1.44,-104.75,248.54,38.03,1.0
28,2.19,-0.28,2.2,3.11,-252.05,50.86,54.37,7.0
29,0.95,0.11,1.2,1.53,110.07,56.46,-38.95,7.0
30,0.83,0.11,-0.07,0.84,19.21,-9.92,-11.48,7.0
31,0.88,0.13,0.0,0.89,0.49,-0.17,-1.05,7.0
32,0.88,0.13,0.0,0.89,-0.16,0.16,-0.66,7.0
33,0.88,0.12,0.01,0.89,-0.31,0.21,-0.63,7.0
34,0.88,0.13,0.0,0.89,-0.2,0.17,-0.65,7.0
35,0.88,0.13,0.0,0.89,0.22,0.72,-0.9,7.0
36,0.88,0.13,-0.01,0.89,0.25,0.26,-1.02,7.0
37,0.88,0.13,0.0,0.89,0.01,0.28,-0.31,7.0
38,0.88,0.13,0.0,0.89,-1.21,-0.56,-0.74,7.0
39,0.88,0.13,0.01,0.89,5.07,4.55,-1.47,7.0
40,0.88,0.13,0.0,0.89,0.0,0.33,-0.9,7.0
41,0.88,0.13,0.0,0.89,-0.22,0.21,-0.67,7.0
42,0.88,0.13,0.0,0.89,-0.2,0.19,-0.67,7.0
43,0.88,0.13,-0.0,0.89,-0.63,0.34,-0.7,7.0
44,0.88,0.13,0.0,0.89,0.31,0.08,-0.7,7.0
45,0.88,0.12,0.01,0.89,-0.86,0.23,-0.69,5.0
46,0.88,0.13,0.0,0.89,0.29,-0.22,-0.6,5.0
47,0.88,0.13,0.0,0.89,-0.75,0.24,-0.68,5.0
48,0.88,0.13,-0.0,0.89,0.26,0.39,-0.66,5.0
49,0.88,0.13,0.0,0.89,0.25,-0.34,-0.63,5.0
50,0.88,0.12,-0.01,0.89,0.51,-2.38,-0.44,5.0
51,0.87,0.12,-0.0,0.88,0.08,0.52,-0.64,5.0
52,0.88,0.12,-0.0,0.88,-0.02,0.23,-0.7,5.0
53,0.88,0.12,-0.01,0.88,-0.01,-0.02,-0.65,5.0
54,0.88,0.12,0.0,0.89,-0.23,0.66,-0.57,5.0
55,0.88,0.13,0.0,0.89,-0.13,0.13,-0.58,5.0
56,0.88,0.12,-0.03,0.88,0.79,-2.18,-0.46,6.0
57,0.86,0.11,-0.14,0.88,1.66,-12.71,0.33,6.0
58,0.81,0.18,0.04,0.83,2.6,-24.39,3.28,6.0
59,0.79,0.07,-0.29,0.84,7.33,-50.27,6.37,6.0
60,0.71,0.1,-0.07,0.72,11.14,-83.02,2.82,6.0
61,0.59,0.11,0.12,0.61,12.78,-94.83,4.15,6.0
62,0.44,0.09,0.3,0.54,12.31,-92.47,1.14,6.0
63,0.29,0.05,0.44,0.53,11.67,-83.05,-0.68,6.0
64,0.26,0.04,0.54,0.6,11.52,-78.7,1.81,6.0
65,0.1,0.03,0.67,0.68,11.19,-76.6,1.74,6.0
66,0.08,0.03,0.82,0.82,13.19,-77.45,3.39,6.0
67,0.14,0.07,1.09,1.1,15.28,-89.32,2.1,6.0
68,0.02,0.04,1.26,1.26,5.68,-38.47,-0.57,6.0
