,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
0,0.01,-0.02,1.12,1.12,0.19,0.98,-2.98,1.0
1,-0.1,0.02,1.07,1.07,-9.8,-10.3,-5.06,1.0
2,0.0,0.06,1.15,1.16,-6.64,-21.45,-18.75,1.0
3,-0.04,0.1,1.21,1.21,15.83,-13.92,-19.21,1.0
4,-0.03,0.05,1.11,1.11,2.96,20.72,-24.22,1.0
5,0.01,-0.08,1.06,1.06,-4.96,23.43,-8.05,1.0
6,0.03,-0.06,1.07,1.08,-3.03,21.27,35.18,1.0
7,0.01,0.07,1.08,1.08,8.39,13.93,41.85,1.0
8,0.02,0.09,1.04,1.04,1.51,7.32,8.51,1.0
9,-0.03,-0.02,1.03,1.03,-12.04,0.21,3.1,1.0
10,0.06,-0.04,1.04,1.05,-22.3,-1.21,16.36,1.0
11,-0.01,-0.06,1.06,1.06,-30.9,11.79,36.94,1.0
12,0.08,0.06,1.05,1.06,-34.91,11.92,27.75,1.0
13,0.03,0.11,1.05,1.06,-28.43,18.94,-14.03,1.0
14,-0.01,0.16,1.02,1.04,-15.06,1.68,-21.06,1.0
15,0.27,0.29,0.98,1.06,-81.91,14.98,-26.52,1.0
16,0.31,-0.15,1.07,1.13,-116.12,-10.28,-83.19,1.0
17,0.26,0.04,0.76,0.81,-238.43,30.33,-14.35,1.0
18,0.22,0.24,0.7,0.77,-252.05,126.2,17.36,1.0
19,0.51,0.4,0.46,0.79,-100.15,178.18,-0.22,7.0
20,0.95,0.26,0.98,1.39,17.02,218.45,-3.45,7.0
21,1.2,0.25,-0.38,1.29,0.64,41.21,-27.46,7.0
22,0.9,0.12,-0.02,0.91,2.31,1.89,-1.81,7.0
23,0.89,0.12,0.0,0.89,-0.04,0.19,-0.78,7.0
24,0.89,0.12,0.0,0.9,-0.13,0.16,-0.7,7.0
25,0.89,0.12,0.0,0.9,-0.33,-0.38,-0.6,7.0
26,0.88,0.13,0.0,0.89,-5.81,-3.24,0.16,7.0
27,0.88,0.14,0.0,0.89,-2.58,-0.69,-1.15,7.0
28,0.89,0.12,0.0,0.89,1.77,1.45,-1.05,7.0
29,0.89,0.12,0.0,0.89,-0.07,0.26,-0.71,7.0
30,0.89,0.12,0.0,0.89,-0.13,0.21,-0.72,7.0
31,0.89,0.12,0.0,0.89,-0.13,0.2,-0.74,7.0
32,0.89,0.12,0.0,0.89,-0.16,0.22,-0.73,7.0
33,0.89,0.12,0.0,0.89,-0.13,0.21,-0.74,7.0
34,0.89,0.12,0.0,0.89,-0.15,0.2,-0.72,5.0
35,0.89,0.12,0.0,0.89,-0.12,0.21,-0.73,5.0
36,0.89,0.12,0.0,0.89,-0.13,0.21,-0.71,5.0
37,0.89,0.12,0.0,0.89,-0.15,0.21,-0.7,5.0
38,0.89,0.12,0.0,0.89,-0.15,0.19,-0.67,5.0
39,0.89,0.12,0.0,0.89,-0.15,0.21,-0.73,5.0
40,0.89,0.12,0.0,0.89,-0.18,0.21,-0.73,5.0
41,0.89,0.12,0.0,0.89,-0.14,0.21,-0.74,5.0
42,0.89,0.12,0.0,0.89,-0.17,0.18,-0.76,5.0
43,0.89,0.12,0.01,0.9,-0.19,0.11,-0.72,5.0
44,0.88,0.13,0.0,0.89,-4.8,-2.95,0.07,5.0
45,0.88,0.14,0.0,0.89,0.83,0.59,-0.86,5.0
46,0.89,0.12,0.01,0.9,2.25,1.81,-1.12,6.0
47,0.89,0.12,0.0,0.89,-0.06,0.25,-0.76,6.0
48,0.89,0.12,0.0,0.89,-0.17,0.21,-0.75,6.0
49,0.89,0.12,0.0,0.9,-0.15,0.18,-0.73,6.0
50,0.89,0.12,-0.01,0.9,0.81,-0.69,-0.6,6.0
51,0.89,0.06,-0.29,0.94,4.7,-20.87,15.38,6.0
52,0.8,0.18,-0.33,0.89,13.35,-68.79,0.26,6.0
53,0.74,0.14,-0.02,0.76,18.08,-108.96,4.46,6.0
54,0.57,0.09,0.18,0.61,19.59,-116.13,3.8,6.0
55,0.4,0.04,0.38,0.55,18.69,-111.76,3.43,6.0
56,0.26,0.03,0.57,0.63,17.12,-105.22,3.9,6.0
