,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
0,0.03,0.18,1.03,1.05,24.35,3.19,-49.48,1.0
1,-0.07,0.13,0.99,1.0,2.79,-0.04,-37.35,1.0
2,-0.1,0.18,0.99,1.01,5.66,4.27,-21.42,1.0
3,-0.18,0.08,0.91,0.93,10.84,6.6,-19.45,1.0
4,-0.06,-0.01,1.01,1.01,-9.97,22.25,-7.01,1.0
5,0.04,-0.02,0.97,0.97,3.36,22.35,11.53,1.0
6,0.14,0.06,0.97,0.98,12.72,17.59,13.9,1.0
7,0.12,0.03,0.94,0.95,13.33,-2.39,8.56,1.0
8,-0.03,-0.05,1.0,1.0,13.9,-4.71,23.15,1.0
9,-0.07,0.01,1.01,1.01,25.0,1.87,22.54,1.0
10,-0.01,0.03,1.0,1.0,21.56,9.37,2.87,1.0
11,-0.1,-0.06,0.89,0.89,33.95,-4.25,9.56,1.0
12,-0.09,-0.07,0.98,0.98,20.33,-10.35,17.56,1.0
13,0.24,0.03,0.96,0.99,8.1,-2.21,13.77,1.0
14,0.05,-0.0,1.0,1.0,3.18,7.13,17.51,1.0
15,-0.13,0.02,1.02,1.03,-6.77,-2.82,13.81,1.0
16,0.13,0.06,0.93,0.94,-14.34,4.81,-1.12,1.0
17,-0.03,-0.01,0.86,0.86,-40.02,-12.93,8.25,1.0
18,-0.02,-0.01,0.92,0.92,-91.03,-13.32,16.61,1.0
19,0.19,0.06,1.0,1.02,-117.49,-17.85,10.2,1.0
20,0.13,0.05,0.98,0.99,-120.44,-12.09,4.03,1.0
21,0.07,0.01,0.99,0.99,-150.81,4.34,0.12,1.0
22,-0.16,-0.09,1.0,1.02,-187.8,22.76,-2.05,1.0
23,-0.18,-0.35,0.6,0.72,-29.84,105.05,-27.95,1.0
24,0.11,0.13,0.78,0.8,-62.39,112.24,-9.22,1.0
25,0.32,0.24,0.76,0.86,8.89,147.95,-27.66,1.0
26,0.83,0.18,0.79,1.16,-29.65,196.64,-30.88,1.0
27,1.34,-0.3,-0.94,1.66,-25.85,151.76,-42.94,7.0
28,0.94,0.13,-0.04,0.95,-0.78,3.69,-2.53,7.0
29,0.88,0.13,0.0,0.89,-0.16,0.21,-0.68,7.0
30,0.88,0.13,0.0,0.89,-0.18,0.15,-0.59,7.0
31,0.88,0.13,0.0,0.89,-0.2,0.14,-0.62,7.0
32,0.92,0.11,0.0,0.92,-1.74,-1.74,-17.37,7.0
33,0.88,0.12,0.0,0.89,0.04,0.27,-1.23,7.0
34,0.88,0.13,0.01,0.89,-0.28,0.48,-1.11,7.0
35,0.88,0.13,0.0,0.89,-0.2,0.26,-0.62,7.0
36,0.88,0.13,0.0,0.89,-0.09,0.13,-0.61,7.0
37,0.88,0.12,0.0,0.89,-0.07,0.15,-0.57,7.0
38,0.88,0.13,0.01,0.89,-0.26,0.23,-0.59,7.0
39,0.88,0.13,0.0,0.89,-0.36,0.37,-0.6,7.0
40,0.88,0.13,0.0,0.89,-0.28,0.24,-0.66,5.0
41,0.88,0.13,0.0,0.89,-0.55,0.39,-0.49,5.0
42,0.88,0.13,0.0,0.89,0.06,0.05,-0.58,5.0
43,0.88,0.12,0.01,0.89,-0.03,-0.05,-0.64,5.0
44,0.88,0.12,0.02,0.89,-0.06,-0.76,-0.61,5.0
45,0.87,0.12,-0.02,0.88,0.23,0.02,-0.61,5.0
46,0.88,0.12,0.0,0.89,-0.16,0.2,-0.69,5.0
47,0.88,0.12,0.01,0.88,-0.23,0.36,-0.7,5.0
48,0.88,0.12,-0.0,0.89,-0.26,0.44,-0.57,5.0
49,0.88,0.12,0.0,0.89,-0.13,-0.05,-0.65,5.0
50,0.88,0.12,0.0,0.88,-0.2,-0.6,-0.51,5.0
51,0.88,0.12,0.01,0.89,-0.04,1.24,-0.73,5.0
52,0.88,0.12,-0.0,0.89,-0.07,0.27,-0.63,5.0
53,0.87,0.14,0.01,0.88,0.28,-0.54,-0.16,5.0
54,0.88,0.12,-0.01,0.89,1.26,-0.5,-1.03,6.0
55,0.87,0.15,-0.15,0.89,-0.63,-10.63,-0.72,6.0
56,0.83,0.11,-0.23,0.87,4.98,-34.34,-4.79,6.0
57,0.79,0.06,-0.17,0.81,11.91,-75.88,-0.63,6.0
58,0.66,0.11,0.03,0.67,14.89,-95.98,5.16,6.0
59,0.52,0.08,0.13,0.54,16.41,-107.15,3.18,6.0
60,0.39,0.07,0.3,0.5,17.32,-119.28,4.29,6.0
61,0.25,0.09,0.68,0.73,16.96,-114.12,2.78,6.0
62,0.13,0.04,0.91,0.92,13.09,-89.35,2.2,6.0
63,0.06,-0.0,1.06,1.07,9.06,-65.01,0.72,6.0
64,0.02,0.01,1.05,1.05,7.16,-47.16,0.59,6.0
65,0.02,0.03,1.19,1.19,6.21,-37.71,2.55,6.0
66,0.01,0.04,1.21,1.21,2.78,-24.5,0.88,6.0
67,0.02,0.04,1.26,1.26,1.35,-13.46,-0.53,6.0
68,0.02,0.04,1.3,1.31,0.63,2.69,1.1,6.0
