,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
0,0.06,-0.15,1.03,1.04,-14.43,26.08,-0.73,1.0
1,-0.06,-0.14,1.04,1.05,8.36,13.73,25.92,1.0
2,-0.12,-0.07,1.05,1.06,29.0,3.38,17.26,1.0
3,0.07,0.01,1.06,1.06,40.78,-8.94,1.57,1.0
4,0.09,-0.02,0.96,0.96,29.9,13.5,-8.69,1.0
5,0.02,0.01,0.95,0.95,19.09,12.31,-5.95,1.0
6,-0.06,0.02,0.93,0.93,15.73,1.54,-10.33,1.0
7,-0.07,0.02,0.97,0.97,12.44,-16.56,-21.75,1.0
8,-0.01,0.07,1.06,1.06,15.18,-19.1,-25.58,1.0
9,-0.0,0.06,1.0,1.0,1.02,-5.05,-33.26,1.0
10,-0.03,-0.04,0.98,0.98,-24.57,-7.74,-24.78,1.0
11,-0.04,-0.06,1.03,1.03,-30.67,-11.67,-0.95,1.0
12,-0.26,0.38,1.02,1.12,17.57,16.68,39.65,1.0
13,-0.0,-0.01,0.94,0.94,47.37,43.22,40.98,1.0
14,0.07,0.0,0.94,0.94,9.55,14.74,12.87,1.0
15,0.08,-0.0,0.89,0.89,-1.8,-7.74,6.68,1.0
16,-0.06,0.02,0.84,0.84,-35.93,-21.68,-9.27,1.0
17,-0.02,-0.05,0.98,0.98,-78.89,-25.79,-2.11,1.0
18,0.42,-0.08,1.02,1.1,-145.76,1.47,28.18,1.0
19,0.39,-0.14,0.88,0.97,-177.75,-0.94,46.22,1.0
20,-0.04,-0.46,0.69,0.83,-117.24,124.71,-165.48,1.0
21,0.22,-0.4,0.47,0.66,-78.54,73.78,-95.96,7.0
22,0.44,-0.28,0.38,0.65,-109.94,54.56,-59.63,7.0
23,0.51,-0.04,0.58,0.77,-237.88,54.9,-9.28,7.0
24,1.05,0.26,0.99,1.47,-144.12,248.54,4.7,7.0
25,1.29,0.1,1.08,1.68,-201.27,110.24,97.0,7.0
26,1.09,-0.05,-0.94,1.44,68.74,-24.45,-11.41,7.0
27,0.89,0.11,-0.14,0.91,6.44,-3.8,-9.89,7.0
28,0.88,0.12,-0.0,0.89,0.05,-0.04,-1.06,7.0
29,0.89,0.12,0.0,0.89,-0.2,0.15,-0.67,7.0
30,0.88,0.13,0.0,0.89,-0.17,0.2,-0.72,7.0
31,0.88,0.12,0.0,0.89,-0.17,0.17,-0.68,7.0
32,0.88,0.12,0.0,0.89,-0.17,0.19,-0.7,7.0
33,0.88,0.12,0.0,0.89,-0.19,0.1,-0.63,7.0
34,0.88,0.12,0.0,0.89,-0.18,0.17,-0.71,7.0
35,0.88,0.12,0.0,0.89,-0.23,0.02,-0.66,7.0
36,0.89,0.12,0.0,0.89,-0.82,-0.51,-0.47,7.0
37,0.88,0.14,0.0,0.89,-0.75,-0.21,-2.01,7.0
38,0.88,0.12,0.0,0.89,2.14,1.69,-1.14,7.0
39,0.88,0.12,0.0,0.89,-0.07,0.28,-0.75,7.0
40,0.88,0.12,0.0,0.89,-0.13,0.19,-0.72,7.0
41,0.88,0.12,0.0,0.89,-0.13,0.18,-0.7,7.0
42,0.88,0.12,0.0,0.89,-0.16,0.21,-0.7,7.0
43,0.88,0.12,0.0,0.89,-0.17,0.24,-0.72,7.0
44,0.88,0.12,0.0,0.89,-0.15,0.19,-0.7,5.0
45,0.88,0.13,0.0,0.89,-0.12,0.21,-0.72,5.0
46,0.88,0.12,0.0,0.89,-0.17,0.22,-0.71,5.0
47,0.88,0.13,0.0,0.89,-0.15,0.15,-0.7,5.0
48,0.88,0.13,0.0,0.89,-0.17,0.17,-0.68,5.0
49,0.88,0.13,0.0,0.89,-0.17,0.2,-0.65,5.0
50,0.88,0.12,0.0,0.89,-0.2,0.15,-0.7,5.0
51,0.88,0.12,0.0,0.89,-0.19,0.13,-0.86,5.0
52,0.88,0.12,0.0,0.89,-0.16,0.2,-0.71,5.0
53,0.88,0.12,0.0,0.89,-0.15,0.14,-0.73,5.0
54,0.88,0.12,0.0,0.89,-0.16,0.17,-0.73,5.0
55,0.88,0.13,0.0,0.89,-0.17,0.2,-0.7,5.0
56,0.88,0.13,0.0,0.89,-0.15,0.16,-0.71,5.0
57,0.88,0.13,0.0,0.89,-0.22,0.05,-0.63,5.0
58,0.88,0.13,0.0,0.89,0.8,0.8,-1.14,6.0
59,0.88,0.13,0.0,0.89,0.06,0.4,-0.78,6.0
60,0.88,0.12,0.0,0.89,-0.16,0.24,-0.71,6.0
61,0.88,0.13,0.0,0.89,-0.17,0.18,-0.7,6.0
62,0.88,0.13,0.0,0.89,-0.17,0.17,-0.73,6.0
63,0.88,0.13,0.0,0.89,-0.11,0.21,-0.69,6.0
64,0.88,0.12,0.0,0.89,-0.09,0.15,-0.7,6.0
65,0.88,0.12,0.0,0.89,0.19,-0.02,-0.67,6.0
66,0.88,0.12,0.0,0.89,0.25,-0.31,-0.45,6.0
67,0.98,0.02,-0.02,0.98,1.43,-1.34,12.92,6.0
68,0.79,0.21,-0.25,0.85,3.15,-14.02,17.18,6.0
69,0.82,0.29,-0.23,0.9,2.4,-58.93,-1.11,6.0
70,0.83,0.08,-0.18,0.85,-4.05,-120.91,-2.82,6.0
71,0.65,0.08,0.23,0.7,-4.25,-136.31,0.66,6.0
72,0.38,0.09,0.56,0.68,-0.01,-113.01,5.6,6.0
73,0.2,0.17,0.67,0.71,-0.88,-84.14,8.16,6.0
