,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
27,0.04,-0.12,0.89,0.9,24.66,17.65,-19.49,1.0
28,0.06,-0.15,0.88,0.89,-3.4,-11.68,-5.66,1.0
29,0.07,-0.13,0.96,0.97,-21.26,-3.99,13.24,1.0
30,0.04,-0.07,0.94,0.94,-15.51,8.84,20.45,1.0
31,-0.05,-0.09,0.93,0.94,7.3,18.79,9.6,1.0
32,0.02,-0.09,0.85,0.86,12.24,11.11,0.8,1.0
33,0.0,-0.15,0.9,0.91,-5.4,-0.83,4.69,1.0
34,0.04,-0.06,0.92,0.93,-9.07,-8.04,6.36,1.0
35,0.06,-0.08,0.96,0.96,-9.35,-13.08,-3.12,1.0
36,0.01,-0.04,0.98,0.98,2.25,-6.63,-2.33,1.0
37,-0.15,-0.07,0.96,0.98,7.34,4.32,-5.51,1.0
38,0.04,-0.1,0.95,0.95,-0.6,-2.76,1.55,1.0
39,0.04,-0.07,0.99,0.99,-5.89,0.05,9.71,1.0
40,-0.02,-0.03,1.01,1.01,6.62,7.52,9.52,1.0
41,-0.07,-0.1,0.91,0.92,5.96,12.12,1.63,1.0
42,0.02,-0.01,0.85,0.85,-1.22,1.48,-12.14,1.0
43,0.01,-0.06,0.99,0.99,24.25,20.39,-22.33,1.0
44,0.07,-0.28,0.88,0.93,63.18,44.31,-9.1,1.0
45,0.18,-0.23,0.96,1.01,79.72,59.36,25.88,1.0
46,0.17,-0.03,0.98,1.0,84.33,99.0,31.54,1.0
47,-0.04,-0.02,0.89,0.9,30.74,120.99,44.87,1.0
48,0.29,-0.01,0.33,0.44,-9.55,159.23,71.57,1.0
49,0.59,0.13,0.29,0.67,-91.09,98.58,73.11,1.0
50,1.01,0.5,-0.1,1.13,49.98,115.96,67.33,7.0
51,1.58,0.19,-1.05,1.91,174.02,89.15,64.34,7.0
52,1.55,0.24,-0.26,1.59,7.22,4.96,20.65,7.0
53,0.97,0.1,-0.12,0.98,0.08,1.08,0.74,7.0
54,0.9,0.09,-0.11,0.91,-0.23,1.04,-0.01,7.0
55,0.89,0.09,-0.11,0.9,-0.23,1.01,-0.02,7.0
56,0.89,0.09,-0.11,0.9,-0.19,1.02,-0.04,7.0
57,0.89,0.09,-0.11,0.9,-0.21,1.07,-0.02,7.0
58,0.89,0.09,-0.11,0.9,-0.19,1.03,-0.01,7.0
59,0.89,0.09,-0.11,0.9,-0.22,1.04,-0.03,7.0
60,0.89,0.09,-0.11,0.9,-0.2,1.04,-0.04,7.0
61,0.89,0.09,-0.11,0.91,-0.22,1.07,-0.01,7.0
62,0.89,0.09,-0.11,0.9,-0.22,1.04,-0.01,7.0
63,0.89,0.09,-0.11,0.91,-0.19,1.03,-0.04,7.0
64,0.88,0.08,-0.13,0.9,-0.8,-0.7,0.22,7.0
65,0.89,0.09,-0.11,0.9,-0.21,1.1,-0.02,7.0
66,0.89,0.09,-0.11,0.9,-0.33,0.58,-0.01,7.0
67,0.89,0.09,-0.11,0.9,-5.68,-2.62,0.59,7.0
68,0.88,0.11,-0.1,0.89,-2.44,0.01,0.25,7.0
69,0.88,0.11,-0.11,0.89,1.3,1.65,-0.27,7.0
70,0.89,0.09,-0.11,0.9,3.0,2.49,-0.39,7.0
71,0.89,0.09,-0.11,0.9,-0.12,1.09,-0.03,7.0
72,0.89,0.1,-0.11,0.9,-0.18,1.1,-0.01,7.0
73,0.89,0.09,-0.11,0.9,0.26,1.36,-0.09,7.0
74,0.89,0.09,-0.11,0.9,-0.03,1.16,-0.02,7.0
75,0.89,0.09,-0.11,0.9,0.56,1.65,-0.13,7.0
76,0.89,0.09,-0.11,0.9,0.84,1.87,-0.15,7.0
77,0.89,0.09,-0.11,0.9,-0.84,0.55,0.08,5.0
78,0.89,0.09,-0.11,0.9,-0.62,0.79,0.0,5.0
79,0.89,0.09,-0.11,0.9,-0.76,0.63,0.05,5.0
80,0.89,0.09,-0.11,0.9,-0.64,0.75,0.06,5.0
81,0.89,0.09,-0.11,0.9,-0.27,1.04,-0.02,5.0
82,0.89,0.09,-0.11,0.9,0.13,1.26,-0.08,5.0
83,0.89,0.09,-0.11,0.9,0.07,1.26,-0.03,5.0
84,0.89,0.09,-0.11,0.9,-0.06,1.19,-0.05,5.0
85,0.89,0.09,-0.11,0.9,-0.55,0.78,0.02,5.0
86,0.89,0.09,-0.11,0.9,-0.69,0.75,0.08,5.0
87,0.89,0.09,-0.11,0.9,-0.2,1.08,-0.01,5.0
88,0.89,0.09,-0.11,0.9,-0.22,1.0,0.0,5.0
89,0.89,0.09,-0.11,0.9,-0.22,0.83,-0.02,5.0
90,0.89,0.09,-0.13,0.9,-0.35,-0.5,0.06,5.0
91,0.88,0.1,-0.1,0.89,-1.01,-0.4,0.08,5.0
92,0.88,0.1,-0.09,0.89,-0.39,-1.63,0.55,6.0
93,0.87,0.11,-0.12,0.89,0.13,-0.76,-0.04,6.0
94,0.87,0.09,-0.13,0.89,3.54,-10.91,0.0,6.0
95,0.84,0.1,0.06,0.84,-0.16,-0.38,2.91,6.0
96,0.85,0.04,-0.09,0.86,-0.85,5.75,-1.49,6.0
97,0.85,0.03,-0.33,0.91,3.89,-21.17,3.73,6.0
98,0.81,0.16,-0.26,0.87,9.24,-55.72,1.43,6.0
99,0.7,0.04,0.0,0.7,9.83,-61.43,1.77,6.0
100,0.58,0.06,0.06,0.58,7.51,-49.39,2.74,6.0
