,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
0,0.02,-0.08,1.1,1.1,-0.66,-4.55,2.83,1.0
1,0.01,-0.01,1.11,1.11,-1.05,-5.81,3.13,1.0
2,0.01,-0.01,1.15,1.15,-4.38,-4.43,-2.25,1.0
3,0.03,-0.07,1.15,1.15,-0.83,-0.5,-2.83,1.0
4,0.02,-0.05,1.14,1.14,4.26,2.72,0.37,1.0
5,-0.08,0.0,1.0,1.0,-1.58,0.06,-8.14,1.0
6,-0.07,0.03,1.14,1.15,-30.9,-18.61,-32.04,1.0
7,0.02,-0.0,1.16,1.16,-40.32,-14.7,-45.82,1.0
8,0.06,-0.05,1.11,1.11,-22.48,-1.95,-27.83,1.0
9,0.03,-0.09,1.13,1.13,-7.7,1.32,-3.24,1.0
10,-0.08,-0.14,1.1,1.11,-5.25,3.21,29.49,1.0
11,-0.06,-0.18,1.15,1.17,-10.09,-7.66,36.99,1.0
12,-0.01,-0.15,1.13,1.14,-14.29,4.72,60.0,1.0
13,-0.02,0.01,1.1,1.1,-14.13,6.14,39.14,1.0
14,0.03,-0.01,1.09,1.09,9.11,15.69,14.97,1.0
15,0.16,0.03,1.03,1.04,27.41,17.59,-14.54,1.0
16,0.15,-0.06,0.98,1.0,18.29,8.75,-24.81,1.0
17,0.05,-0.13,1.0,1.01,-16.72,13.63,-12.72,1.0
18,-0.02,-0.12,0.96,0.97,-31.64,-10.0,13.04,1.0
19,0.05,0.05,1.02,1.03,-42.52,-21.29,-2.79,1.0
20,0.02,0.13,1.04,1.04,-22.9,-16.11,-12.93,1.0
21,0.02,0.03,0.92,0.92,-71.09,-19.46,-42.37,1.0
22,0.24,-0.21,1.02,1.07,-177.21,-21.68,-25.51,1.0
23,0.34,-0.19,1.03,1.1,-218.3,-12.37,23.53,1.0
24,-0.06,-0.2,0.83,0.86,-252.05,95.94,31.36,1.0
25,0.53,0.43,0.61,0.92,-68.05,160.3,-5.21,7.0
26,0.72,0.17,0.75,1.06,89.16,147.58,-20.48,7.0
27,1.09,0.11,0.85,1.39,-26.17,248.54,-64.35,7.0
28,1.36,0.03,-0.26,1.39,49.0,38.24,42.41,7.0
29,0.91,0.12,-0.0,0.92,2.07,0.53,1.53,7.0
30,0.88,0.12,-0.0,0.89,-0.12,0.18,-0.71,7.0
31,0.89,0.13,0.01,0.9,-0.17,-0.36,-0.81,7.0
32,0.88,0.13,0.01,0.89,-0.89,-0.92,-0.78,7.0
33,0.89,0.12,0.0,0.89,-1.25,-0.23,-9.45,7.0
34,0.89,0.12,0.0,0.9,0.97,1.01,-1.15,7.0
35,0.89,0.12,0.0,0.89,-0.11,0.25,-0.73,7.0
36,0.88,0.12,0.0,0.89,-0.18,0.14,-0.72,7.0
37,0.89,0.12,0.0,0.89,-0.13,0.17,-0.69,7.0
38,0.89,0.13,0.0,0.89,-0.13,0.18,-0.73,7.0
39,0.89,0.13,0.0,0.89,-0.13,0.24,-0.71,7.0
40,0.89,0.12,0.0,0.89,-0.15,0.19,-0.7,5.0
41,0.89,0.12,0.0,0.89,-0.16,0.18,-0.7,5.0
42,0.89,0.12,0.0,0.89,-0.13,0.17,-0.7,5.0
43,0.89,0.13,0.0,0.89,-0.15,0.18,-0.68,5.0
44,0.89,0.13,0.0,0.89,-0.16,0.17,-0.76,5.0
45,0.89,0.12,0.0,0.89,-0.11,0.17,-0.73,5.0
46,0.89,0.12,0.0,0.89,-0.15,0.19,-0.76,5.0
47,0.89,0.12,0.0,0.89,-0.17,0.2,-0.72,5.0
48,0.89,0.12,0.0,0.89,-0.04,0.2,-0.69,5.0
49,0.89,0.13,0.0,0.89,-0.07,0.26,-0.7,5.0
50,0.89,0.12,0.0,0.89,-0.17,0.18,-0.7,5.0
51,0.89,0.12,0.0,0.89,-0.16,0.15,-0.67,5.0
52,0.89,0.13,0.0,0.89,-0.16,0.15,-0.46,5.0
53,0.88,0.12,0.0,0.89,-0.35,-0.14,-1.62,5.0
54,0.88,0.13,0.0,0.89,-0.29,0.34,-1.69,6.0
55,0.88,0.13,0.0,0.89,-0.17,0.19,-0.84,6.0
56,0.89,0.12,0.0,0.89,-0.13,0.18,-0.77,6.0
57,0.88,0.12,0.0,0.89,-0.13,0.2,-0.73,6.0
58,0.88,0.13,0.0,0.89,-0.07,0.16,-0.7,6.0
59,0.89,0.12,0.0,0.89,0.36,-0.08,-0.71,6.0
60,0.93,0.01,-0.14,0.94,1.45,-6.89,2.91,6.0
61,0.79,0.29,-0.23,0.87,10.04,-48.72,2.49,6.0
62,0.84,0.1,-0.39,0.93,10.55,-104.93,-19.63,6.0
63,0.74,-0.02,0.08,0.75,1.16,-144.13,-12.73,6.0
64,0.5,-0.07,0.45,0.68,17.66,-131.84,5.41,6.0
65,0.25,0.18,0.71,0.77,11.74,-104.41,14.43,6.0
66,0.13,0.03,0.81,0.82,8.4,-94.64,-17.29,6.0
67,0.05,0.05,0.96,0.96,8.4,-62.3,3.12,6.0
68,0.02,0.04,1.09,1.09,4.6,-37.75,-2.05,6.0
69,0.01,0.05,1.13,1.13,0.74,-10.66,1.56,6.0
70,-0.0,0.02,1.03,1.03,-0.52,1.26,-2.77,6.0
