,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
31,0.01,-0.04,1.06,1.06,-6.76,2.43,1.65,1.0
32,0.01,-0.04,1.03,1.03,2.11,3.93,2.01,1.0
33,0.01,-0.01,1.01,1.01,-0.82,-1.96,1.05,1.0
34,-0.05,0.03,0.93,0.93,0.58,-17.52,-14.91,1.0
35,-0.08,0.17,1.07,1.09,17.26,-34.45,-12.56,1.0
36,-0.07,0.18,1.05,1.07,7.37,-16.33,-16.62,1.0
37,-0.13,0.1,1.06,1.07,3.44,25.89,-7.65,1.0
38,-0.01,0.03,1.1,1.1,10.24,30.79,7.92,1.0
39,0.08,0.05,1.09,1.09,16.23,29.72,18.9,1.0
40,0.14,0.09,1.0,1.02,13.16,18.17,6.5,1.0
41,-0.07,-0.1,1.05,1.06,-13.86,5.04,13.91,1.0
42,0.09,-0.05,1.1,1.11,-24.56,-9.43,16.48,1.0
43,-0.0,-0.04,1.08,1.08,-13.1,-3.42,39.36,1.0
44,-0.07,-0.0,1.03,1.03,-37.63,18.72,24.54,1.0
45,-0.09,0.04,1.01,1.01,-22.57,28.34,3.37,1.0
46,0.09,0.11,1.01,1.02,6.78,10.29,-17.21,1.0
47,0.11,0.03,0.91,0.91,-63.12,-7.3,-36.07,1.0
48,0.14,0.06,1.02,1.03,-179.72,-0.96,-34.07,1.0
49,0.52,0.16,0.88,1.04,-208.83,28.53,-45.16,1.0
50,0.59,-0.02,0.62,0.86,-38.34,115.25,-84.39,7.0
51,0.55,-0.01,0.87,1.03,-127.35,153.17,-48.84,7.0
52,1.07,0.25,0.92,1.43,-95.66,248.54,-15.68,7.0
53,1.28,0.22,-0.35,1.34,23.94,44.57,-8.2,7.0
54,0.9,0.13,-0.01,0.91,0.58,1.34,-1.02,7.0
55,0.89,0.12,0.0,0.9,-0.11,0.16,-0.71,7.0
56,0.89,0.12,0.0,0.9,-0.15,0.18,-0.72,7.0
57,0.89,0.12,0.0,0.9,-0.14,0.15,-0.72,7.0
58,0.89,0.12,0.01,0.9,-0.17,0.12,-0.68,7.0
59,0.89,0.12,0.0,0.9,-0.16,0.15,-0.76,7.0
60,0.89,0.12,-0.01,0.9,-13.13,-7.23,1.04,7.0
61,0.87,0.12,0.02,0.88,-3.04,-0.86,-14.7,7.0
62,0.88,0.14,-0.0,0.89,11.58,5.31,-1.7,7.0
63,0.89,0.12,0.0,0.9,1.53,1.15,-0.76,7.0
64,0.89,0.12,0.0,0.9,-0.08,0.24,-0.7,7.0
65,0.89,0.12,0.0,0.9,-0.11,0.17,-0.73,7.0
66,0.89,0.12,0.0,0.9,-0.17,0.14,-0.71,7.0
67,0.89,0.12,0.0,0.9,-0.14,0.19,-0.72,7.0
68,0.89,0.12,0.0,0.9,-0.17,0.2,-0.7,5.0
69,0.89,0.12,0.0,0.9,-0.1,0.15,-0.7,5.0
70,0.89,0.12,0.0,0.9,-0.14,0.19,-0.67,5.0
71,0.89,0.12,0.0,0.9,-0.11,0.17,-0.72,5.0
72,0.89,0.12,0.0,0.9,-0.16,0.22,-0.74,5.0
73,0.89,0.12,0.0,0.9,-0.13,0.14,-0.69,5.0
74,0.89,0.12,0.0,0.9,-0.18,0.1,-0.62,5.0
75,0.89,0.12,0.0,0.9,-0.17,0.1,-0.63,5.0
76,0.89,0.13,0.0,0.9,-0.2,0.08,-0.63,5.0
77,0.88,0.13,0.0,0.89,-5.68,-3.29,-0.2,5.0
78,0.89,0.12,0.0,0.9,-0.98,-0.34,-0.67,5.0
79,0.88,0.14,0.0,0.89,-4.49,-1.87,-0.99,5.0
80,0.9,0.12,0.01,0.9,12.55,8.4,-0.96,6.0
81,0.89,0.12,0.0,0.9,0.18,0.42,-0.77,6.0
