,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
34,-0.04,0.03,0.98,0.98,2.17,5.19,13.28,1.0
35,-0.05,0.02,1.0,1.0,17.09,8.6,12.79,1.0
36,-0.0,0.01,0.9,0.9,7.84,4.34,13.86,1.0
37,0.01,0.01,0.94,0.94,-14.1,-6.25,18.94,1.0
38,0.04,0.04,0.96,0.96,-11.28,-4.73,17.36,1.0
39,-0.06,0.07,0.99,0.99,18.58,10.5,4.39,1.0
40,-0.04,0.06,0.88,0.88,21.84,6.42,-10.88,1.0
41,-0.0,0.05,0.91,0.92,11.12,-7.27,-16.21,1.0
42,0.07,0.03,0.91,0.91,-3.43,-11.42,-15.94,1.0
43,0.01,0.01,0.93,0.93,-6.3,-10.1,-10.12,1.0
44,-0.08,0.03,0.96,0.96,7.59,1.44,-2.93,1.0
45,-0.1,0.01,0.96,0.97,13.72,8.81,6.91,1.0
46,-0.02,0.04,0.93,0.93,-5.57,8.09,0.01,1.0
47,0.04,0.05,1.0,1.0,-5.74,8.77,4.08,1.0
48,0.03,0.07,0.99,1.0,13.97,14.01,4.53,1.0
49,-0.1,0.03,0.94,0.94,45.9,15.66,10.12,1.0
50,-0.06,0.02,0.85,0.85,23.85,21.13,12.6,1.0
51,-0.02,0.13,0.83,0.84,42.29,-8.67,-5.24,1.0
52,0.03,0.0,0.91,0.92,72.68,7.31,-15.69,1.0
53,0.05,-0.03,0.83,0.83,54.42,21.32,-0.54,1.0
54,0.1,-0.04,0.89,0.9,71.85,42.71,-12.79,1.0
55,0.02,-0.04,0.87,0.87,42.96,61.25,9.31,1.0
56,0.02,0.0,0.92,0.92,-5.27,60.94,25.36,1.0
57,0.11,0.12,0.85,0.87,-15.31,77.73,38.46,7.0
58,0.21,0.23,0.49,0.58,28.92,132.7,59.0,7.0
59,0.4,0.26,0.21,0.53,-45.15,114.92,54.75,7.0
60,0.65,0.47,-0.18,0.82,19.77,82.69,37.64,7.0
61,0.85,0.32,-0.03,0.91,82.12,56.08,14.47,7.0
62,1.48,0.16,0.38,1.53,62.25,183.37,-12.53,7.0
63,1.19,0.13,-0.2,1.21,-32.89,8.17,7.62,7.0
64,0.9,0.09,-0.13,0.91,-0.05,1.1,-0.01,7.0
65,0.89,0.09,-0.11,0.9,-0.22,1.04,-0.04,7.0
66,0.89,0.09,-0.11,0.9,-0.23,0.98,-0.01,7.0
67,0.89,0.09,-0.11,0.9,-0.22,1.0,-0.04,7.0
68,0.89,0.09,-0.11,0.9,-0.21,1.04,0.0,7.0
69,0.89,0.09,-0.11,0.9,-0.35,0.91,-0.01,7.0
70,0.89,0.09,-0.11,0.9,-0.19,1.08,0.02,7.0
71,0.89,0.09,-0.11,0.9,-0.28,1.0,-0.01,7.0
72,0.89,0.09,-0.11,0.9,-0.25,1.04,-0.01,7.0
73,0.89,0.08,-0.11,0.9,-0.95,0.51,0.14,7.0
74,0.89,0.09,-0.11,0.9,-0.14,1.09,0.1,7.0
75,0.89,0.09,-0.11,0.9,-0.23,0.99,-0.08,7.0
76,0.89,0.09,-0.11,0.9,0.08,1.28,-0.06,7.0
77,0.89,0.09,-0.11,0.9,-0.19,1.07,-0.01,7.0
78,0.89,0.09,-0.11,0.9,-0.22,1.08,0.01,7.0
79,0.89,0.09,-0.11,0.9,-0.18,1.09,-0.03,7.0
80,0.89,0.09,-0.11,0.9,-0.17,1.09,-0.03,7.0
81,0.89,0.09,-0.11,0.9,-0.18,1.04,-0.01,7.0
82,0.89,0.09,-0.11,0.9,-0.24,1.0,0.03,7.0
83,0.89,0.09,-0.11,0.9,-0.28,1.0,0.02,7.0
84,0.89,0.09,-0.11,0.9,-0.22,1.02,0.01,7.0
85,0.89,0.09,-0.11,0.9,-0.24,1.0,-0.02,7.0
86,0.89,0.09,-0.11,0.9,-0.27,1.0,-0.03,7.0
87,0.89,0.09,-0.11,0.9,-0.2,1.02,-0.05,5.0
88,0.89,0.09,-0.11,0.9,-0.22,1.06,-0.02,5.0
89,0.89,0.09,-0.11,0.9,-0.22,1.05,-0.06,5.0
90,0.89,0.09,-0.11,0.9,-0.19,1.1,0.0,5.0
91,0.89,0.09,-0.11,0.9,-0.26,0.99,-0.01,5.0
92,0.89,0.09,-0.11,0.9,-0.27,1.04,-0.04,5.0
93,0.89,0.09,-0.11,0.9,-0.27,1.0,0.02,5.0
94,0.89,0.09,-0.11,0.9,-0.21,1.03,-0.04,5.0
95,0.89,0.09,-0.11,0.9,-0.22,1.06,-0.04,5.0
96,0.89,0.09,-0.11,0.9,-0.22,1.06,0.0,5.0
97,0.89,0.09,-0.11,0.9,-0.24,1.03,-0.03,5.0
98,0.89,0.09,-0.11,0.9,-0.2,1.05,0.04,5.0
99,0.89,0.09,-0.11,0.9,-0.22,1.08,-0.03,5.0
100,0.89,0.09,-0.11,0.9,-0.24,1.04,-0.03,5.0
101,0.89,0.09,-0.11,0.9,-0.22,1.03,0.0,5.0
102,0.89,0.09,-0.11,0.9,-0.18,1.01,-0.01,5.0
103,0.89,0.09,-0.11,0.9,-0.23,0.93,0.0,5.0
104,0.89,0.09,-0.11,0.9,-0.73,0.67,0.04,5.0
105,0.89,0.09,-0.11,0.9,-0.17,1.03,-0.04,5.0
106,0.89,0.09,-0.11,0.9,-0.07,1.13,-0.06,5.0
107,0.89,0.09,-0.11,0.9,-0.26,1.0,-0.08,5.0
108,0.89,0.09,-0.11,0.9,-0.22,1.02,0.01,5.0
109,0.89,0.09,-0.11,0.9,-0.19,0.97,-0.03,5.0
110,0.89,0.09,-0.11,0.9,-0.41,0.65,0.06,5.0
111,0.89,0.09,-0.12,0.9,-0.47,-0.03,0.14,5.0
112,0.88,0.1,-0.14,0.9,-3.73,-3.45,0.76,6.0
113,0.88,0.11,-0.14,0.89,1.81,-3.92,-0.14,6.0
114,0.86,0.08,-0.12,0.87,1.15,-11.3,-1.22,6.0
115,0.83,0.09,-0.18,0.86,-0.03,-8.08,0.59,6.0
116,0.81,0.05,-0.18,0.83,2.9,-24.45,0.16,6.0
117,0.77,0.11,-0.12,0.78,4.15,-32.76,2.23,6.0
118,0.69,0.07,-0.06,0.7,6.48,-39.29,-1.36,6.0
119,0.62,0.05,-0.05,0.62,4.61,-37.59,0.89,6.0
120,0.56,0.05,-0.01,0.56,5.95,-41.4,0.6,6.0
