,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
0,0.01,-0.04,1.0,1.0,0.19,-0.57,-1.96,1.0
1,0.01,-0.04,0.99,0.99,0.12,0.24,-1.0,1.0
2,0.01,-0.04,1.0,1.0,0.12,-0.64,-1.31,1.0
3,-0.01,-0.01,0.99,0.99,0.11,-1.72,-3.6,1.0
4,0.06,0.03,0.99,1.0,-7.41,-6.42,-26.86,1.0
5,0.08,-0.02,1.04,1.05,-3.35,-0.03,-22.25,1.0
6,-0.06,0.06,1.05,1.06,-5.48,-0.82,-28.77,1.0
7,-0.09,0.05,0.98,0.99,10.36,9.7,-32.66,1.0
8,-0.1,-0.04,0.96,0.96,-10.78,2.36,-31.14,1.0
9,-0.08,-0.13,1.01,1.02,-16.22,11.26,-5.4,1.0
10,-0.02,-0.06,0.96,0.96,10.19,5.68,19.29,1.0
11,0.14,-0.06,0.96,0.97,9.18,7.56,17.43,1.0
12,0.03,-0.08,0.95,0.96,4.38,6.38,24.73,1.0
13,-0.08,-0.13,1.02,1.03,4.06,16.82,37.21,1.0
14,0.06,-0.06,1.02,1.02,20.02,24.69,35.46,1.0
15,0.19,-0.01,0.94,0.96,20.91,14.87,21.7,1.0
16,-0.1,-0.04,0.93,0.94,9.84,-6.12,-6.04,1.0
17,-0.01,-0.05,0.94,0.94,18.25,-12.38,-2.37,1.0
18,0.14,-0.04,0.92,0.93,4.5,-14.27,9.69,1.0
19,0.01,-0.06,0.92,0.92,-11.04,-12.22,19.97,1.0
20,-0.25,-0.06,1.07,1.1,-17.05,-9.9,15.81,1.0
21,0.17,0.08,0.98,1.0,-2.35,16.87,10.53,1.0
22,0.06,-0.04,0.82,0.82,-33.44,-8.95,11.69,1.0
23,-0.01,-0.04,0.92,0.92,-68.14,-37.64,10.73,1.0
24,0.1,0.02,0.87,0.88,-64.14,-22.9,9.6,1.0
25,-0.03,-0.07,0.89,0.9,-98.84,-21.08,17.94,1.0
26,0.19,0.02,0.95,0.97,-144.64,-16.06,14.83,1.0
27,0.1,0.0,1.03,1.03,-143.18,-12.76,16.09,1.0
28,-0.73,0.67,1.11,1.49,-59.67,45.93,8.54,1.0
29,0.07,-0.21,1.02,1.04,-15.33,91.37,-36.4,1.0
30,0.2,0.07,1.08,1.1,-130.15,100.69,4.85,1.0
31,0.45,0.27,0.76,0.92,2.54,153.98,-24.24,1.0
32,0.79,0.09,0.83,1.15,-33.51,211.88,-24.79,1.0
33,1.83,-0.16,0.03,1.84,-14.98,179.77,-9.74,7.0
34,1.03,0.14,0.0,1.04,-0.42,5.84,0.23,7.0
35,0.89,0.13,0.0,0.9,-0.23,0.22,-0.61,7.0
36,0.88,0.13,0.0,0.89,-0.23,0.13,-0.61,7.0
37,0.88,0.14,-0.0,0.9,-3.61,-2.2,-0.09,7.0
38,0.88,0.13,0.0,0.89,-1.2,-0.26,-0.63,7.0
39,0.88,0.13,0.0,0.89,-1.03,-0.72,-0.76,7.0
40,0.88,0.13,0.01,0.89,1.55,0.81,-0.63,7.0
41,0.88,0.13,0.0,0.89,-0.08,0.26,-0.58,7.0
42,0.88,0.13,0.0,0.89,-0.03,0.13,-0.58,7.0
43,0.88,0.13,0.0,0.89,-0.13,0.16,-0.63,7.0
44,0.88,0.13,0.0,0.89,-0.1,0.11,-0.54,7.0
45,0.88,0.13,0.0,0.89,-0.12,0.18,-0.62,7.0
46,0.88,0.12,0.0,0.89,-0.18,0.25,-0.63,5.0
47,0.88,0.12,0.0,0.89,0.1,-0.03,-0.62,5.0
48,0.88,0.13,0.0,0.89,-0.27,0.56,-0.6,5.0
49,0.88,0.13,0.0,0.89,-0.13,0.21,-0.63,5.0
50,0.88,0.13,0.0,0.89,-0.17,0.21,-0.68,5.0
51,0.88,0.13,0.01,0.89,-0.04,-0.17,-0.59,5.0
52,0.88,0.13,0.0,0.89,0.45,-0.4,-0.64,5.0
53,0.88,0.09,-0.11,0.89,-0.51,-9.84,1.33,5.0
54,0.87,0.1,0.05,0.88,0.06,5.16,-1.39,5.0
55,0.87,0.11,0.01,0.88,-0.2,2.27,-0.98,5.0
56,0.87,0.14,0.01,0.88,0.16,0.89,-0.6,5.0
57,0.87,0.12,-0.01,0.88,-0.35,0.34,-0.54,5.0
58,0.87,0.13,0.02,0.88,0.28,0.24,-0.32,5.0
59,0.87,0.12,-0.02,0.88,0.12,-0.25,-0.41,6.0
60,0.87,0.12,0.02,0.88,-0.29,-1.29,-0.33,6.0
61,0.85,0.14,-0.24,0.89,2.48,-21.42,1.04,6.0
62,0.81,0.1,-0.24,0.85,8.05,-57.12,-0.75,6.0
63,0.76,0.1,-0.17,0.78,13.51,-105.6,4.17,6.0
64,0.61,0.1,0.13,0.63,15.29,-127.72,6.65,6.0
65,0.4,0.1,0.49,0.64,15.35,-116.49,3.46,6.0
66,0.23,0.07,0.63,0.67,12.38,-97.05,2.92,6.0
67,0.12,0.06,0.84,0.85,9.19,-73.86,2.13,6.0
68,0.05,0.03,0.88,0.88,5.56,-50.3,1.99,6.0
69,0.03,0.06,0.86,0.86,6.16,-42.66,3.52,6.0
